vendor_id,smce_id,quarter,year,round,update_date,self_score,self_description,attachment_id,user_id
6,355,4,2017,1,2017-10-01 00:00:01,,Please refer to our submission to the CLM RFI for information related to this section,,0
6,356,4,2017,1,2017-10-01 00:00:01,,Please refer to our submission to the CLM RFI for information related to this section,,0
6,357,4,2017,1,2017-10-01 00:00:01,,Please refer to our submission to the CLM RFI for information related to this section,,0
6,358,4,2017,1,2017-10-01 00:00:01,,Please refer to our submission to the CLM RFI for information related to this section,,0
6,359,4,2017,1,2017-10-01 00:00:01,3,,,0
6,360,4,2017,1,2017-10-01 00:00:01,4,,,0
6,361,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,362,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,363,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,364,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,365,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,366,4,2017,1,2017-10-01 00:00:01,5,Budgets can be determined in SMART by GEP.   please refer to our submission to the earlier P2P/I2P SXM SolututionMap RFIs,,0
6,367,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP integrates with all major third-part applications,,0
6,368,4,2017,1,2017-10-01 00:00:01,3,Data incorporated into SMART by GEP during spend analysis data refreshes can be utilised for demand planning,,0
6,369,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP is integrated with GRMS risk reporting capabilities,,0
6,370,4,2017,1,2017-10-01 00:00:01,4,please refer to our submission to the SXM SolututionMap RFI,,0
6,371,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP provides full end-to-end reporting and trend mapping capabilities, beginning at spend analysis",,0
6,373,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,374,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,375,4,2017,1,2017-10-01 00:00:01,5,please refer to our submission to the SXM SolututionMap RFI,,0
6,376,4,2017,1,2017-10-01 00:00:01,5,Cloud-Native .NET Architected platform,,0
6,377,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP is 100% PaaS-delivered, cloud-native, built directly on Microsoft Azure.  We employ a single instance, multi-data centre, multi-tenant model with client data partitioned to dedicated-instance databases.",,0
6,378,4,2017,1,2017-10-01 00:00:01,,N/A,,0
6,379,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP is mobile and touch native, meaning that it is accessible and usable across all mobile devices.  SMART by GEP is accompanied by a portfolio of mobile apps to support the use of the platform.   The app range includes dashboards, approvals and reviews.  Mobile-only uptake by our customer base is slow at this time.   PC/Browser use remains core for G2000/F500 scale businesses",,0
6,380,4,2017,1,2017-10-01 00:00:01,,Block chain is under investigation at this time. ,,0
6,381,4,2017,1,2017-10-01 00:00:01,2,"SMART by GEP does not presently include native OCR technology.  For the scale of clients we typically work with either integration of a pre-existing scanning system is indicated to use of a third-party document processing solution, such as  Scan One",,0
6,382,4,2017,1,2017-10-01 00:00:01,3,Voice activation and intelligent response technologies are currently under active development,,0
6,383,4,2017,1,2017-10-01 00:00:01,2,This is not currently support or required by our customers.  It is technically straighforward as SMART by GEP is based on data dictionaries for localisation,,0
6,384,4,2017,1,2017-10-01 00:00:01,3,SMART by GEP is based upon open standards for commerical information interchange and this is open for integration to external systems as required,,0
6,385,4,2017,1,2017-10-01 00:00:01,4,"SMART by GEP is deployed as a single instance, with multiple integrations possible via the SMART by GEP integration applicatiom intermediate layer",,0
6,386,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP integrated with any and all leading, and many minor third-party systems",,0
6,387,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP provides unified source-to-pay with P2P capabilities intrinsically linked to sourcing,,0
6,389,4,2017,1,2017-10-01 00:00:01,5,"Role-centric user and workspace condiguration is at the centre of the latest evolution of SMART by GEP.   User profiles and roles can be configured to the finest degree with specific features and functions, rules and data accessible according to role. ",,0
6,390,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP can be configured to ensure the correct templates, processes and workflows are assigned on a user, business unit, category or regional basis",,0
6,391,4,2017,1,2017-10-01 00:00:01,5,Workflows are fully configurable across all functions of SMART by GEP,,0
6,392,4,2017,1,2017-10-01 00:00:01,5,"Rules, where applicable, are fully configurable across all functions of SMART by GEP",,0
6,393,4,2017,1,2017-10-01 00:00:01,5,"In different parts of the source-to-pay process different teams can be established and managed for specific purposes - planning, sourcing, contract redlining etc…",,0
6,394,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP is a single unified source-to-pay platform.   Integration is not required,,0
6,396,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP supports full multi currency operation with daily rate uploads and as required direct interfaces to customer-specific data feeds,,0
6,397,4,2017,1,2017-10-01 00:00:01,4,Product is available in more than 12 languages. Also supports multi-currency and time zones support.,,0
6,398,4,2017,1,2017-10-01 00:00:01,,Fully supported,,0
6,399,4,2017,1,2017-10-01 00:00:01,,Fully supported,,0
6,400,4,2017,1,2017-10-01 00:00:01,,Fully supported,,0
6,401,4,2017,1,2017-10-01 00:00:01,,Fully supported,,0
6,402,4,2017,1,2017-10-01 00:00:01,,please refer to our submission to the spend analysis SolutionMap RFI for details,,0
6,403,4,2017,1,2017-10-01 00:00:01,5,GEP is an indistry leader in category and strategy consulting in procurement and supply chain,,0
6,404,4,2017,1,2017-10-01 00:00:01,,please refer to our submission to the spend analysis SolutionMap RFI for details,,0
6,405,4,2017,1,2017-10-01 00:00:01,5,GEP has extensive experience of conductin such events.  We are a market leader in this respect.,,0
6,406,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP is integrated with GRMS risk reporting services, but in addition GEP has global long-term experience of managing procurement and supply chain programs",,0
6,407,4,2017,1,2017-10-01 00:00:01,5,"GEP is an industry-leader in procurement managed services including, but not limited to, sourcing BPO",,0
6,408,4,2017,1,2017-10-01 00:00:01,5,"GEP has extensive and long-term experience in change management both in procurement transformation and software implementation and deployment.   GEP employs close to 3000 FTEs globally, all focused on procurement strategy, services and software",,0
6,409,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP can support multiple schemas but GEP recommends the best practice of following a single schema for a single customer.The schema support can be defined as per customer requirements. 

There are no known limits on size as such as our solution is hosted on Microsoft Azure platform making it highly scalable. We have hundreds of customers including many Fortune 500 and 1000 organizations across the globe leveraging our solution.
One of our biggest spend customer stores billions of dollars in spend with 150+ million lines at any given point in time. This data is accessed by over hundreds of users globally. Also, our typical spend analysis customers on an average access 3 years of historical data with millions of transactions and slice and dice this data to create multiple queries and reports on a daily basis.

We also have the capability to store multiple schemas simultaneously; if required.",,0
6,410,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP supports multiple data schema and is flexible. e.g. Flat / star / snowflake. It can support different industry and category schema. We have base models and classification schemas defined out-of-the box for various industries as GEP provides dedicated sourcing and category expertise including consulting and outsourcing services as a core offering compared to our peers providing only technology expertise.

We have multiple standard best practice schemas tailored to different industries and corresponding categories that can be leveraged by clients. Clients can start with these schemas as a base and then customize and finetune this to be tailored for their requirement.",,0
6,411,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP supports multiple data schemas and is flexible. It can support different industry and category schema. Standard template is also available possible. There are a few fixed columns which are mandatory and others columns can be configured.   During implementation; we will sit with the client category managers and sourcing managers to gather their requirements and also share our out-of the box schemas or templates available for their reference tailored to their industry and categories within the spend data.

Client users can then provide their requirements and feedback in terms of the template finalization and GEP will accordingly define a model tuned to their requirements as part of the implementation itself.

Validation rules are a standard component of the setup.",,0
6,412,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP allows for the capability to define multiple different schemas simultaneously along with multiple spend cubes supporting multiple views based on groups of users or access privileges as required. We have seen some customers using up to 8 cubes in parallel,,0
6,413,4,2017,1,2017-10-01 00:00:01,4,"GEP can define multiple spend cubes within the client domain as per their preference. Any column within the spend data extract can then be setup as a reporting dimension within the robust reporting framework. Additionally; client users can then themselves create derived reporting measures incorporating various formulae in the drag-and-drop reporting engine.

The platform allows the users to drill down and roll up to any configured level within the data. Users have a great deal of control when drilling down, rolling up and across the analytical spend cube. We have the ability to focus on one panel or have a view into multiple panels depending on user preference, and when the user drills in on one panel all the associated attributes in other panels are updated automatically.  Cross cube joints are possible across dimensions. 

Spend cubes can be shared with specific users or groups of users based on access control preferences as required.",,0
6,414,4,2017,1,2017-10-01 00:00:01,5,"This is a standard component of the spend analysis exercise where we would group into families, link or normalize any such entities such as normalization of suppliers to a common legal name, parent-child linking for suppliers, multi-level categorization, etc. and so on for any related entities.  SMART by GEP offers industry-best services for supplier normalization and category classification. The category taxonomy used in spend analysis can also be used for other functions across the S2P process. Suppliers normalized in spend analysis can also be utilized in S2P functions. This enables SMART by GEP to uniquely offer complete end-to-end analytics. 

We support multiple instances of the same entity to be linked across multiple levels to the a single hierarchical view providing for a drill down granular visibility.",,0
6,415,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP Spend analysis has a proprietary advanced classification technique. It uses both rules and Machine Learning/AI. Rules can be created using dynamic rules with formulae and/or  can be based on both fuzzy logic and look-ups.  eg. Single/multiple supplier links to single categories, Material number coding to category etc..  Our recommendation is for customers to use the GEP patented AI algorithm.  The platform also allows users to define formulas and create ranged and derived dimensions within the reporting engine itself on the fly. Client users can then themselves create derived reporting measures incorporating various formulae in the drag-and-drop reporting engine.

The platform allows the users to drill down and roll up to any configured level within the data. Users have a great deal of control when drilling down, rolling up and across the analytical spend cube. We have the ability to focus on one panel or have a view into multiple panels depending on user preference, and when the user drills in on one panel all the associated attributes in other panels are updated automatically.

Classification/cleansing rules can be defined within the rule engine specific to the client schema to capture any particular client specific classification nuances.",,0
6,416,4,2017,1,2017-10-01 00:00:01,5,"GEP leverages the best in class combination of - statistical (AI based self-learning algorithms) and rules based approach for enrichment. The classification, cleansing and normalization in the rule engine for the model can be completely configured as per client requirements. In the course of implementation; GEPs category experts with the help of the client inputs come up with the classification rule set or logic specific for each client. This is maintained and the priority of the same is mutually decided. According to this rule set, the classification model is fine-tuned and thereby made robust after several iterations. 

Advanced formulas and calculations can be also be defined as measures within the platform for reporting purposes. Once the attributes or objects are defined as per client's requirements, ,multiple forumale can be created by the user in context to these attributes for calculating spend etc, as per defined rules.",,0
6,417,4,2017,1,2017-10-01 00:00:01,4,"SMART by GEP is agnostic to the source of database and can accept data from multiple source systems. All is required is a flat-file extracted from the systems being used by customer. GEP will aggregate data from multiple source systems, irrespective of format or data structure. On an average we receive data from 25+ source systems globally per customer, with a maximum to date of over 850 files in one case,

SMART by GEP will interface with most ERP systems, client vendor masters or standard DBMS through XML or Web Services. For SMART by GEP Spend analytics and reporting functions, we recommend data transfer over secured FTP connection. There is no real need for an extensive intrusive interface with the client’s systems.

Physical connections with client systems can be performed in the flat file mode. This is typical method deployed for spend implementations. It is simple to design, configure and deploy. It does not involve much interaction from the client's IT team.

The data can be transferred in a mutually agreed spend template between ""Company"" and GEP through flat file formats like xls,csv etc. 
This transmission will  be done through a secure FTP site.

This is the most preferred mechanism of spend data transfers between GEP and its customers.",,0
6,418,4,2017,1,2017-10-01 00:00:01,4,,,0
6,419,4,2017,1,2017-10-01 00:00:01,4,"SMART by GEP has various out-of-the box API interfaces covering the entire transaction and master data interface requirements as part of our integration platform for interfacing with different modules across the S2P suite that can be readily leveraged by clients. 

SMART by GEP has a robust, proven out-of-the-box integration tool kit based on Microsoft BizTalk technology and we leverage industry best practice cXML protocols for document exchange. 
• GEP has successfully used this approach to integrate with more than 35 different types of systems across our hundreds of live technology deployments. 
• More than 60% of our customer base have SAP and Oracle as their ERP system. 
• GEP has more than 50 system integration experts on various systems including SAP, Oracle, Peoplesoft, JDE, Concur, SharePoint, MS Dynamics, Great Plains, Passport, etc.
After reviewing Customer system architecture, GEP strongly recommends leveraging a service layer like BizTalk, Web Methods on the Customer side as a middleware to integrate with the new procurement system in cXML format. 
",,0
6,420,4,2017,1,2017-10-01 00:00:01,5,"This is a standard capability of our spend cleansing, classification, normalization and enrichment approach.
The SMART by GEP team can deploy decades of experience of spend analysis and collaborate with the client to define rules. These are used to classify initial load and periodic refreshes. During the entire project lifecycle, rules can be further tuned based on client input and past results. This continually improves accuracy. Rules are very powerful for key category classification. They can be ordered and used to prevent conflict. The SMART by GEP rules engine is also supported by an online feedback management tool. This helps resolve conflicts at the client end and the user can take pro-active and corrective actions.
Along with the AI model used for classification; GEP team will help define various pre-configured rules and logic within the rule engine tuned to client requirements for processing of spend data. The priority of the rules and order can be defined to prevent conflicts and re-ordering in case of any conflicts.",,0
6,421,4,2017,1,2017-10-01 00:00:01,5,"GEP will help define and organize rules into different groups and these can be selectively applied on temporary cubes for analysis purposes. The prioritization and precedence logic for rules can also be defined within the rule engine.

As per the analysis and feedback on the rule set; the classification model is continuously fine-tuned and thereby automatically made robust after several iterations. ",,0
6,422,4,2017,1,2017-10-01 00:00:01,5,"GEP has an industry databse of around 35million suppliers and cleanses over $1trillion of spend anually. This knowledgebase is used to enrich suppliers and products and is then Quality checked by Subject Matter experts to create a customer specific model for ongoing cleansing

SMART by GEP Platform provides supplier name normalization as well as removing duplicate vendors. It also enriches data through information such as DUNS number, parent-child relationship and country validation using specialist third party sources (eg. Equifax, DnB, Hoovers etc.)

GEP also has the ability to take data feeds from D&B and/or any other data sources to aggregate supplier intelligence information like diversity, risk etc. 

GEP not only provides a technology offering but we also provide Strategic sourcing, Category management, outsourcing and consulting services to organizations helping offer a complete holistic offering to client for procurement transformation and excellence.",,0
6,423,4,2017,1,2017-10-01 00:00:01,4,"GEP offers supplementing spend and supplier information with data insights from various specialist 3rd party data sources out of the box. GEP also has the ability to take data feeds from D&B and/or any other data sources to aggregate supplier intelligence information like diversity, risk , TIN/OFAC validations etc.

We define an unique identifier for each record within the rules ensuring that only the right data is selected for the right records. ",,0
6,424,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP supports advance cross-cube reporting within the platform. Joins can be made across cubes for standard data such as supplier, category, region and business unit. In addition, custom joins can be setup for specific needs. The data mapping between various sources is performed as part of the cleansing and mapping exercise undertaken during implementation. We define a consolidated master record/ single source of truth with all data elements and mapping linkages that can be referenced for spend analysis. The common cleansed data table defined ensures that only the requisite data is imported and matched even when data is coming in from multiple sources.

We have seen cases where data is coming in from more than 35-50 different sources in some cases for spend implementations which has been seamlessly accomplished via a defined cleansing and mapping exercise.",,0
6,425,4,2017,1,2017-10-01 00:00:01,5,"GEP has a wide experience of more than a decade to classify over 200+ companies spend which include various domains. We have the experience of dealing with multiple ERP's across industry verticals like CPG / Pharma / Manufacturing / banking and Finance etc.. These include all Direct and Indirect categories. The solution has been subject to various data sets and the AI engine typically provides around 65% accuracy out of the box which is then tuned to client specific models to increase the accuracy to over 90%. This is typically achieved within 8-10 weeks of the data receipt.  The solution in itself is language and category agnostic and various models are available which are industry specific as well as category specific.  GEP leverages the best in class combination of statistical (AI based self-learning algorithms) and rules based approach for classification and categorization. The output of the automated engine is monitored by our category experts to continuously enhance the results of data classification and categorization.

The rules can be defined within the engine in real-time and can be easily modified within the rule engine by authorized users; if required. The platform will also highlight number of affected records or transactions as a result of the rule change which can be reviewed approved before processing the rules for the entire dataset.",,0
6,426,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP includes a rules engine whereby various extensive rules can be defined for classification and categorization purposes. These rules are defined by the GEP team based on the feedback and requirements gathered from the client's users during implementation, and on an ongoing basis. There are pre-defined rules available in a rules library which can be easily deployed and modified to meet specific client requirements.  The SMART by GEP rules engine is also supported by an online feedback management tool. This helps resolve conflits at the client end itself and the user can take corrective actions upfront. This also helps define and modified from a user perspective as well as maintained globally. Online feedback is recommended over manual process as this is simple and automated. 
",,0
6,427,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP has a dynamic rules engine. Rules can express dynamic conditiona using different dimensions. Mapping between dimension and using defined criteria/value sets is available.  The mapping logic can be defined using any dimension present within the input data extract. Mapping rules can be established using formulae, value sets or combinations of dimensions and can be referenced for ongoing classification and transformation purposes for the spend data.",,0
6,428,4,2017,1,2017-10-01 00:00:01,5,"GEP's dedicated Spend Analysis team take care of the complete rule configuration, model building, data table setup, classification and enrichment activity. There is minimal resource required from the client for these activities and customer stakeholder input is primarily required for providing feedback on data patterns, rules to be defined and perception-alignment.
The SMART by GEP rules engine is also supported by an online feedback management tool. This helps resolve conflicts at the client end itself and the user can take corrective actions upfront. This also helps define and modified from a user perspective as well as maintained globally. Multiple classfication change requests can be provided by multiple users. Workflow can be configured to route to correct stakeholder for further approval and action.
GEP has best-practice processes defined for classification wherein multiple users can work on the data at the same time after the initial data is classified by the AI engine.",,0
6,429,4,2017,1,2017-10-01 00:00:01,5,"Classification can be accomplished using queries on subsets of the data. We can define multi-parameter rules and queries that would apply those rules to only a subset of the entire data. Multiple rules with different parameters, filters and sub-sets can be defined for the same cube accordingly guiding the application of rule classification as required by customer.",,0
6,430,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP leverages the best-in-class combination of statistical (AI-based machine learning algorithms) and rules-based systems for classification, nornmalization and enrichment. The output of the automated engine is monitored by our category experts to continuously enhance the results of data enrichment. 
GEP provides a typical contractual commitment of 90% spend accuracy at go-live.   Run-state spend accuracy after several refresh cycles are often significantly higher.
SMART by GEP uses advance machine learning tools for AI. These include (1) Mahout - Machine Learning Expert 1 [Probability based classification algorithm], (2) LibshortText - Machine Learning Expert 2 [Classification using multi dimension mathematical model] and (3) LibshortText - Machine Learning Expert 3 [A regression model for classification]. The accuracy that resulta dependa upon the industry and category past models. Initial accuracy can be around 65%. With iterative training cycls and client-specific models, the accuracy rapidly accelerates. Further improvement is achieved over time with each periodic refresh as the models become more accurate. The size of each training set depends on the category hetergoeneity and not merely on the number of transaction lines. Client feedback engagement provides an easy and successful means of error-correction . Client feedback goes through approval process with included conflict checks. 
The enrichment process has the following steps:
1. Base model run
• GEP will run Customer’ one year historical data across the base learning our tool has aggregated from our previous 150+ global deployments.
• The classification engine assigns a confidence level for every transaction it process, which is used as a guideline for quality checks.
• Our experience has been that these base model runs provide us accuracies in range of 65% - 80%

2. Quality check by GEP category experts
• GEP category experts review the output of the automated engine, to identify areas (data patterns, suppliers, categories etc.) where the engine is processing transactions incorrectly.
• These experts correct these transactions and then feed them back to the engine for additional learning.
• Steps 1 & 2 are iterative until the accuracy levels reach 90%+ range

3. Perception alignment with Customer category experts
GEP will then interview Customer’ category experts on cases which need additional clarifications. 
Our experience across 150+ deployments of spend analysis indicates 
• This is a critical process to enrich data based on end user needs and goes a long way in user adoption
• We typically need 4 – 6 category experts from Customer for approx... 2 – 3 hours to gather their inputs

4. Final QA and testing
GEP category experts will 
• Refine the learning of the engine using the inputs gathered from Customer users. 
• Do final QA checks and deploy a enrichment model which is unique based on Customer’ data and provides a minimum 90% spend accuracy
",,0
6,431,4,2017,1,2017-10-01 00:00:01,5,"The platform supports hybrid classification where the  classification by the engine is augmented with manual inputs by GEP category experts and sourcing managers. 

Our base domain-specific knowledge models have been developed through feedback from hundreds of complex engagements to continuously sharpen its output against even the most idiosyncratic taxonomies. We also leverage, our proprietary classification engine for data cleansing, classification, normalization and other data-related activities and Subject Matter Experts for taxonomy modifications, recommendations and classification QA process. 
The classification methodology adopted by GEP is unique and that is what distinguishes us from our competitors. We not only leverage the Artificial Intelligence based algorithms to classify new data based on previous learnings of the base model, but also leverage our sourcing and consulting expertise, where a team of category experts would quality check the classified data and provide feedback based on industry best practices and experience acquired through hundreds of projects.

The models would continuously evolve over time with the learnings and feedback fed into the model on an ongoing basis and would automatically apply these learnings to future data sets when similar data patterns are observed.",,0
6,432,4,2017,1,2017-10-01 00:00:01,5,"We provide a data summary and integrity report for each batch of data received from customers highlighting the summary, transaction overview, missing records or details, anomalies or clarifications required on the dataset before processing the dataset for classification ensuring that only complete and accurate data is processed and loaded in the engine.  SMART by GEP is supported by an inhouse developed ETL tool (DCC) which helps configure scheduled as well as manual ETL processes. This ensures correctness and completeness of the data. However the data quality is largely subjective and typically required human analysis; GEP provides a Data Profile Report which assist in the analysis of the data quality in a user-friendly manner. ",,0
6,433,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP is complimented by a Data Profile tool which helps provide customers with a simplistic view of the data. Along with the outliers and variations related to previous periods which help identify unexpected results.  We highlight any such outliers or anomalies in the dataset for the data extract for clarification and review of users before loading this within the engine for classification purposes.,,0
6,434,4,2017,1,2017-10-01 00:00:01,5,"We use various sampling and clustering techniques across the entire dataset where the data is bucketed into different representative samples covering data across all categories, regions, spend levels, etc.

We do a complete quality check on the samples and identify transactions for completeness, classification and categorization accuracy.

Any new data (due to sourcing of new categories, or adding of new suppliers, that has no reference to the historical data) is also validated, quality checked to achieve the 90% SLA accuracy level 
As the base model for data classification enhances with each passing refresh, the accuracy automatically improves and goes above and beyond 90%
",,0
6,435,4,2017,1,2017-10-01 00:00:01,5,"Data integrity analysis can be restricted to a user-defined range and all associated activities for data integrity check and QA would be performed by GEP experts to proactively identify any issues and bring it to the notice of the client users for corrections and classifications.
Data integration analysis can be conducted in real time and the user has the fliexibility to define the time-scale for analysis. However it is restricted to set objects within the cube and its derived matrix.  Any object change will require the cube to be reconfigured though views can be dynamically created within set objects
GEP team can perform this analysis in real-time; if required",,0
6,436,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP offers various options for reporting and analysis purposes: 
- Configurable Dashboards – with drill downs 
- Pre-packaged reports – Out of box reports as per requirements 
- Ad-hoc reports – with drag and drop capability with line level analysis 

All reports can be exported in multiple file formats and scheduled for delivery via email at desired frequency.

The platform supports viewing of graphical reports in various graph types and additionally also define colour coding and fonts and other various cosmetic changes for the graphs as required. These graphs can be formatted with fonts, effects, fill, and underlines etc. The legends and the series can be defined by the user to configure as per requirement.
- Line graphs
- Bar graphs
- Pie charts
- Heat map with mouse-over details
- Column graphs
- Bubble charts
- Area graphs
- Scatter plots
- Polar graphs
- Radar graphs
- Histogram
- Gauge
- Funnel
- Pareto
- Box plot
- Gantt chart
- 3D graphs
- Combination
- Clustered graphs and so on
",,0
6,437,4,2017,1,2017-10-01 00:00:01,5,"SMART by GEP Spend solution provides a robust and strong search and filter functionality at all input data elements including at a user level, BU level, Company level etc. Users can search and filter for multi facets of data and create an end to end report, add the searched data on the dashboards or send/export the summary for future use. The filter mechanism allows the user to group multiple filter conditions with the help of Boolean operation like AND, OR, NOT etc., within the same report.

Filtering elements can be searched and \or qualified based on selected data attributes wherein the users will also have the capability to sort the search results and save these filters for future.
",,0
6,438,4,2017,1,2017-10-01 00:00:01,5,"Users can define their own formulas using various functional attributes on the go within various measures in the platform for reporting, filtering and viewing purposes via the drag-and-drop reporting interface. These defined formulas and measures can then also be referenced and used for ongoing reporting and analysis purposes. 

Multiple functions can be used such as Basic arithmetic, date and time, Financial, Internal, Logical, Math, Null/ Zero, OLAP, Pattern functions, Statistical, String etc. on the objects to define own formulae and metrics as per user's requirement.",,0
6,439,4,2017,1,2017-10-01 00:00:01,5,"The platform supports viewing of graphical reports in various graph types and additionally also define colour coding and fonts and other various cosmetic changes for the graphs as required. These graphs can be formatted with fonts, effects, fill, and underlines etc. The legends and the series can be defined by the user to configure as per requirement.
- Line graphs
- Bar graphs
- Pie charts
- Heat map with mouse-over details
- Column graphs
- Bubble charts
- Area graphs
- Scatter plots
- Polar graphs
- Radar graphs
- Histogram
- Gauge
- Funnel
- Pareto
- Box plot
- Gantt chart
- 3D graphs
- Combination
- Clustered graphs and so on",,0
6,440,4,2017,1,2017-10-01 00:00:01,5,"The platform is capable of generating reports based on any input parameter which are available as reporting objects & allows the users to drill down to various configured level. The reporting framework provides users the opportunity to query and report on any reporting object.

Full range of formulaic support is available as measures and formulas that can be defined within the reporting framework.

SMART by GEP will consolidate spend data across multiple sources into a single pivot able data table for users to do analysis and reporting. Reporting objects which are input data columns can be dragged and dropped similar to that of excel to run pivots on reports with ease and quick response time.

The same reports can then be exported outside the tool in excel, csv or other formats as required.",,0
6,441,4,2017,1,2017-10-01 00:00:01,5,"The platform allows users to export reports, dashboard and other data in various commonly used formats such as Excel, csv, PDF, etc. using the native reporting engine and dashboard capability. Users can also set up export schedules to automatically export required reports and have these delivered to concerned stakeholders automatically via email; if required",,0
6,442,4,2017,1,2017-10-01 00:00:01,5,Various Export templates can be defined to export data in necessary formats and these can be uploaded to the defined FTP sites setup for data exchange on a defined frequency for ongoing data exchange. Other systems can simply access the FTP to import these files as required.,,0
6,443,4,2017,1,2017-10-01 00:00:01,4,"SMART be GEP can be interfaced with most ERP systems, client vendor masters or standard DBMS through XML or Web Services. For SMART by GEP Spend analytics and reporting functions, we recommend data transfer over secured FTP connection. We have generally seen there is no real need for an extensive intrusive interface with the client’s systems.

Physical connections with client systems can be performed in the flat file mode. This is typical method deployed for spend implementations. It is simple to design, configure and deploy. It does not involve much interaction from the client's IT team.

The raw / cleansed / summarized data can be transferred  through flat file formats like xls,csv etc. over a secure FTP site.

This is the most preferred mechanism of spend data transfers between GEP and its customers
",,0
6,445,4,2017,1,2017-10-01 00:00:01,3,SMART by GEP Spend Analysis provides standard predictive analytics using standard statistical tools. ,,0
6,448,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP  provides scorecard capability for supplier performance evaluation. This support scores based on KPI scores using questions scores. Scores can be automatically derived using mathematical formula.  See the response for SXM for further details,,0
6,449,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP Supplier provide scorecard capability for supplier performance evaluation. Templates for scorecard are created during implementation based on collaborative effort. See the response for SXM for further details,,0
6,450,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP Supplier provide scorecard capability for supplier performance evaluation. Scorecard can be created with available KPI. These can be re-used. See the response for SXM for further details,,0
6,451,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP Supplier provide scorecard capability for supplier performance evaluation. Scorecard can be created with available KPI. KPI from previous scorecard can be re-used. See the response for SXM for further details,,0
6,455,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP's Savings Tracking function provides the capability to track cost avoidance. SMART by GEP's Spend Analysis function provides Opportunity Finder capability. This has two pre-configured strategies  - Supplier Rationalization and Payment Term Rationalization,,0
6,456,4,2017,1,2017-10-01 00:00:01,4,"SMART by GEP unifies spend analysis, saving tracking, opportunity identification, sourcing and reporting/scorecarding into a single platform.  SMART by GEP Reports provide built in dashboards and reports for sourcing support. You can track past sourcing event for spend, savings, responses status, cycle time, etc. This can help you to plan for future. Apart from out-of-box capability, SMART by GEP also provides ad-hoc report and dashboard capability to further analyze sourcing data. Moreover since SMART by GEP offers cross suite capability, even the analytics layer supports cross suite user dashboard. You can create dashboards for data across S2P. ",,0
6,457,4,2017,1,2017-10-01 00:00:01,4,"SMART by GEP unifies all procure-to-pay functions with sourcing and analysis in a single platform.  From a data perspective, SMART by GEP Reports provide built in dashboards and reports for procurement support. There are dashboards available for mid-level management and CPO. Out-of-box capability can provide analysis for compliance, cycle time, exception and overall status. Apart from out-of-box capability, SMART by GEP also provides ad-hoc report and dashboard capability to further analyze sourcing data. Moreover since SMART by GEP offers cross suite capability, even the analytics layer supports cross suite user dashboard. You can create dashboards for data across S2P. ",,0
6,458,4,2017,1,2017-10-01 00:00:01,3,SMART by GEP provides T&E functions via an integration/partnership with ExpensePath.,,0
6,459,4,2017,1,2017-10-01 00:00:01,4,Please refer to our earlier submission for the P2P and I2P SolutionMaps,,0
6,460,4,2017,1,2017-10-01 00:00:01,,Please refer to our earlier submission for the P2P and I2P SolutionMaps,,0
6,461,4,2017,1,2017-10-01 00:00:01,,Please refer to our earlier submission for the P2P and I2P SolutionMaps,,0
