Company,ID,Year,Quarter,Round,Self-Score,Self-Description,SM Score,Analysts Notes
Upwork_Enterprise,1103,2018,3,1,2,,1,
Upwork_Enterprise,1104,2018,3,1,4,"For workers who are classified as an employees, our staffing firm partner will serve as the Employer of Record (EOR), hiring and assigning the worker to perform services for the client.  The EOR is the legal employer and is responsible for paying wages, submitting payroll taxes, and handling other employment administrative and regulatory requirements.",4,
Upwork_Enterprise,1105,2018,3,1,3,"Freelancers classified as independent contractors are engaged by Upwork Talent Group Inc., which serves as the Agent of Record (AOR) for contracting purposes. Freelancers can be paid by the hour, or a fixed price for the entire project. On fixed-price jobs, clients use our licensed escrow service to release funds as pre-set milestones are met.",3,
Upwork_Enterprise,1105,2019,1,2,,,4,
Upwork_Enterprise,1106,2018,3,1,4,"The platform has the ability to invoice by PO and run reports by PO and PO burndown data. The fees are incurred at a contract level vs. at an invoice level (seperate fees). The invoice is generated from our Oracle system, and reports are pulled directly from our site.  ",0,
Upwork_Enterprise,1107,2018,3,1,0,,0,
Upwork_Enterprise,1107,2018,3,2,,,4,
Upwork_Enterprise,1108,2018,3,1,4,"Clients can have Talent Services help them tap into Upwork’s premium talent pool of freelancers and agencies.  A talent specialist will review the client's requirements and understand their needs. Then, tapping our pool of pre-vetted freelancers, the specialist utilizes verified work history on Upwork, intel gleaned from our screening process, and powerful search tools to pinpoint available freelancers. Clients will only have to interview and hire the best fit.


The Upwork Professionals Program offers consultation services for setting up, expanding and leveraging Upwork Enterprise accounts and Talent Clouds. We provide vetting, hiring and deployment strategies and implementation services all backed by ongoing program support. They will go off platform if necessary to recruit for clients.",5,
Upwork_Enterprise,1109,2018,3,1,4,"Upwork’s team of talent specialists help simplify the engagement process by providing the following services:
- Scoping project requirements: Identify the scope of the project, and determine the type of talent needed to support. This includes budgeting, planning and documentation.
- Writing job posts: Assist in outlining the details of the project and works with companies/clients to write an effective job post that will help them attract the best talent for the job.
- Identifying hand-picked talent within 24 hours: Meet with companies/clients to identify their talent needs and help them streamline the engagement process by presenting a hand-picked group of freelancers who have been carefully pre-vetted through portfolio review, technical evaluations and live interviews. Freelancers proposals are delivered within 24 hours or less.

Our Talent Specialists create a pre-vetted pool of freelancers and agencies to help ensure clients are matched with top quality talent. Our evaluation process is tailored to each skill category and by the size of the contractor ‘entity’ and includes:
- Selective Invitation: We invite top performers on Upwork based on work history
- Capabilities Evaluation: We review work experience and assess for specific skills. The freelancer or agency rep must pass a video interview.
- Talent Sourcing: A specialist works with the client to scope requirements and review every proposal.
- Selection: Clients will be given a handful of pre-vetted freelancers to interview, they select final hire based on the best fit",5,
Upwork_Enterprise,1110,2018,3,1,3,"Upwork Small Business Resources page links freelancers to a wide variety of services and benefits to help them grow their busienss - many of which are offered at deals put together specifically for Upwork users. Resources include accounting, insurance, benefits, marketing and other important services.",2,
Upwork_Enterprise,1111,2018,3,1,3,We are planning to expand our support for UK and Canada. We also offer EOR global services,3,
Upwork_Enterprise,1112,2018,3,1,0,,0,
Upwork_Enterprise,1113,2018,3,1,4,"Upwork enables payments of ICs in 180 countries, and in over 90 currencies. English only.",4,
Upwork_Enterprise,1114,2018,3,1,3,,3,
Upwork_Enterprise,1115,2018,3,1,3,"Upwork offers clients the ability to pay in CAD, EURO, GBP and AUD today, while we offer freelancers the ability to receive their funds in over 40 local currencies direct to their bank account",3,
Upwork_Enterprise,1115,2018,3,2,,,4,
Upwork_Enterprise,1116,2018,3,1,3,"The Site and the Site Services operate in U.S. Dollars. If Client’s Payment Method is denominated in a currency other than U.S. Dollars and requires currency conversion to make payments in U.S. Dollars, the Site may display foreign currency conversion rates that Upwork, Upwork Escrow or other Affiliates currently make available to convert supported foreign currencies to U.S. Dollars. These foreign currency conversion rates adjust regularly based on market conditions.",3,
Upwork_Enterprise,1116,2018,3,2,,,4,
Upwork_Enterprise,1117,2018,3,1,3,"Upwork will default to charging credit and debit cards in USD. However, when setting up their credit or debit card as a billing method, clients can choose to be charged in their local currency, not in U.S. dollars. All prices, rates, and transactions clients see in proposals, contracts, reports, etc. are always in U.S. Dollars. Only the billing to their card will be converted to their local currency.",3,
Upwork_Enterprise,1118,2018,3,1,3,Freelancers can access their funds in over 90 different currencies through our platform.   ,3,
Upwork_Enterprise,1118,2018,3,2,,,4,
Upwork_Enterprise,1119,2018,3,1,0,,0,
Upwork_Enterprise,942,2018,3,1,0,"No - our Upwork Enterprise solution was purpose-built from the ground up for companies to hire, retain, and engage large distributed teams of freelancers.",4,
Upwork_Enterprise,943,2018,3,1,2,"There are many custom data fields, processes, workflows, and services that can be configured for our clients based on the companies' policies and preferences. ",2,
Upwork_Enterprise,944,2018,3,1,5,"Upwork Enterprise provides a single, standalone solution for enterprises to hire, work, pay and measure freelancer engagements. 
",4,
Upwork_Enterprise,944,2018,3,2,,,4,
Upwork_Enterprise,945,2018,3,1,4,"Our platform supports hourly and fixed priced projects, and includes robust milestone agreements and budget tracking through the terms section. Upwork provides a comprehensive hiring experience with powerful search capabilities and features, job template libary and job post wizards.",4,
Upwork_Enterprise,946,2018,3,1,4,We provide the same core capabilities for agencies on our platform,3,
Upwork_Enterprise,947,2018,3,1,4,"Our onboarding dashboard allows clients to easily view which stage each freelancer is in the engagement process, showing completed and outstanding onboarding tasks. Once their contracted and start work, Upwork's platform enables clients to receive and approve deliverables, communicate with freelancers, and track invoices.",3,
Upwork_Enterprise,948,2018,3,1,5,"Upwork provides an isolated interface for ICWs. Clients can engage freelancers across over 5,000 skills and 100 categories of work through one buying interface. Clients also have the option to do temp staffing with Upwork Payroll.",2,
Upwork_Enterprise,949,2018,3,1,4,"Teammates can be added into your team work room giving them full  visibility into the bench of talent, interview process, etc.",3,
Upwork_Enterprise,950,2018,3,1,3,"Using the Teams feature, clients can arrange for all requisitions to be approved by recruiting before they go live",3,
Upwork_Enterprise,951,2018,3,1,0,,0,
Upwork_Enterprise,952,2018,3,1,3,,3,
Upwork_Enterprise,953,2018,3,1,5,Upwork provides an online marketplace to post jobs,0,
Upwork_Enterprise,954,2018,3,1,5,"Freelancer profiles have their rates and can submit a proposal with custom pricing for each project. For clients using Upwork's sourcing and support services, Upwork's talent specialists can help enforce the rate cards.",1,
Upwork_Enterprise,955,2018,3,1,5,Upwork allows companies to use the public marketplace to build their own private talent pools at scale. Companies can further leverage Upwork’s solutions team to curate talent matched to their specific business needs. Awarding a contract to applicants is effortless.,3,
Upwork_Enterprise,956,2018,3,1,5,"Upwork's Enterprise solution is built on top of the largest freelancing marketplace, giving clients access to over 14M freelancers",4,
Upwork_Enterprise,957,2018,3,1,5,"Once a project is posted on the platform, freelancers have an option to bid on the work. Bid amounts can be reviewed by the client at any time.",3,
Upwork_Enterprise,958,2018,3,1,4,"Clients can review and evaluate bids, taking into account freelancer's qualifications, timeline and overall cost",3,
Upwork_Enterprise,959,2018,3,1,5,"Using our platform to drive efficiences, we determine the proper classification for each project, indemnifying clients from misclassification risk. We partner with clients to engage ICWs as the Agent of Record and provide Employer of Record services for workers classified as employees. Our legal and compliance teams handle
worker classification determinations, and the platform stores all documentation.",4,
Upwork_Enterprise,960,2018,3,1,5,"For our compliance solution, we facilitate the process for background checks through a 3rd party provider. For worker classification, we collect and validate businesses licenses and registrations. For background checks we administer per the clients requirements through a 3rd party provider. Insurance can be confirmed in the vetting and included in the ICA. All documentation is stored and saved in the platform, and can be accessed via internal client portals. ",3,
Upwork_Enterprise,961,2018,3,1,2,We have a wide variety of resources through our marketplace and Business Resource Center,2,
Upwork_Enterprise,962,2018,3,1,3,"We have contract features on the site where clients can document and agree on contract terms (proposal, offer, and acceptance), and a dashboard where clients can put agreements for electronic acceptance. Clients can negotiate during the agreement proposal process. They can also plug in customized agreements in dashboard. In our user agreement we provide sample contract terms, and for the compliance solution we handle all contracting as AOR",4,
Upwork_Enterprise,963,2018,3,1,3,"Export to Excel, Powerpoint, Word, PDF. ",2,
Upwork_Enterprise,964,2018,3,1,4,Upwork provides an extensive job post template library,2,
Upwork_Enterprise,965,2018,3,1,3,"All contracts are accepted and managed 100% within the technology platform, supported by a password protected digital signature process that eliminates the need to pass documents back and forth or use an e-signature program like DocuSign or RightSignature.",3,
Upwork_Enterprise,966,2018,3,1,5,All contracts and documentation are saved and stored on the platform,3,
Upwork_Enterprise,967,2018,3,1,3,"Clients can agree on and document milestones in the platform. This is also supported with our new service-led delivery model. Our managed services offering provides talent sourcing and full-program management support for ongoing and one-time projects. With this model, a dedicated program manager oversees project milestones, workflow and deliverables in lieu of the client.",3,
Upwork_Enterprise,968,2018,3,1,4,"Clients can use the platform to manage all parts of the contract process. Upwork's Onboarding Dashboard, provides visibility to all the classification and onboarding steps so 1099s are enabled. ",4,
Upwork_Enterprise,969,2018,3,1,5,Employees are enabled through the platform via our 3rd party staffing provider. A compliance specialist is assigned to each account,2,
Upwork_Enterprise,970,2018,3,1,4,"Our onboarding dashboard ensures that freelancers complete all the steps companies require before they’re authorized to start working such as background checks, additional screening, electronic signatures for contracts, and more. Our dashboard enables most freelancers on our system to be contracted within 2 business days (as compared to an average of 60 days). The dashboard can be customized to accommodate business needs - including background checks, identity verification and NDAs.",4,
Upwork_Enterprise,971,2018,3,1,4,"The platform facilitates the ability to find, contract, collaborate with, and pay freelancers. The platform supports the full freelancer engagement lifecycle, including feedback & outcomes, we are able to provide a unique ecosystem of performance data that supports future selections and quality results from top talent.",3,
Upwork_Enterprise,972,2018,3,1,4,"For hourly contracts, freelancers’ billable time is logged through Upwork's time tracking tool, Work Diary. Work Diary provides visual time entries and is the basis for Upwork's automated weekly billing system. It shows the hours a freelancer has worked by capturing screenshots of their computer screen. Freelancers have the ability to add notes or descriptions to their billable time. Clients can view and approve all timesheets through the platform.",4,
Upwork_Enterprise,973,2018,3,1,4,"Once a contract is initiated ""contract rooms"" are created to track milestones/contracts. Clients can manage all aspects of their contract including messages/files, time-tracking, milestones, earnings, terms and settings.",4,
Upwork_Enterprise,974,2018,3,1,4,"Our 'Help Me Hire' feature gives clients the ability to reach out to internal employees to help them hire freelancers through the platform. When a colleague joins their team, the colleague can invite freelancers to the job post, review proposals, and communicate with freelancers. ",2,
Upwork_Enterprise,975,2018,3,1,5,"Dash (Upwork's proprietary in-product, messaging app) provides  including real-time messaging, video conferencing & file-sharing. Allows companies to work efficiently with remote workers and provide unprecedented visibility into worker engagement and work product delivery.",5,
Upwork_Enterprise,976,2018,3,1,4,All project documentation is stored on the platform as part of the messaging center,3,
Upwork_Enterprise,977,2018,3,1,4,"Work Diary allows the freelancer to capture screenshots while they are billing time which are then documented in the workroom. Through Work Diary, clients receive clear visibility into how time billed was spent. Every screenshot is timestamped down to 10 minute increments. Similarly for fixed price projects, the freelancer can track milestone progress. Finally, any changes to the terms of the project are captured and timestamped with complete version control for future review.",5,
Upwork_Enterprise,978,2018,3,1,3,Freelancers need only track their time or complete milestones for fixed price projects and the system will automatically create the appropriate timesheets and invoices in the system without manual intervention.,4,
Upwork_Enterprise,979,2018,3,1,4,"We have a dedicated disputes team. Additionally, Upwork Hourly Protection allows you to dispute a freelancer’s hours if you feel the freelancer has billed you for more time than they worked on your project. If the client disagrees with with a payment, they'll have four days to file a dispute. For fixed projects, Upwork Fixed-Price Protection uses escrow to manage payments so you are only paying for work that the client approves. ",4,
Upwork_Enterprise,980,2018,3,1,2,,2,
Upwork_Enterprise,981,2018,3,1,2,"While we don't have deep integrations, we enable clients to capture and provide PO information, budgeting capabilities, burndown on PO, etc. Clients also have the ability to add and change milestones mid project.",2,
Upwork_Enterprise,982,2018,3,1,4,,3,
Upwork_Enterprise,983,2018,3,1,4,"The Work Diary acts as a visual record of your freelancers hours featuring a grid of work-in-progress snapshots in hourly rows, each representing a 10-minute billing segment. When a freelancer tracks time using the Upwork Desktop App, a screenshot and activity summary uploads to each 10-minute segment. Activity associated with a screensnap may span two billing segments. Clients have the opportunity to review freelancer's billable hours and can dispute those hours.",3,
Upwork_Enterprise,984,2018,3,1,5,Upwork platform includes feedback scores as well as other factors like whether the client recommends the freelancer to their colleagues or does repeat business with them. ,3,
Upwork_Enterprise,985,2018,3,1,3,All project documentation is stored on the platform,3,
Upwork_Enterprise,986,2018,3,1,1,,1,
Upwork_Enterprise,987,2018,3,1,2,,2,
Upwork_Enterprise,988,2018,3,1,4,"Freelancers just need to track their time or complete deliverables, the system will automatically create the appropriate timesheets and invoices in the platform and issue payment. We have reporting capabilities as well for further visibility on freelancer timesheets and activities via Work Diary. ",3,
Upwork_Enterprise,989,2018,3,1,3,Paper invoices can be sent by mail,3,
Upwork_Enterprise,990,2018,3,1,3,All payments through the system are backed by electronic invoices from the freelancers. Upwork consolidates these payments from the platform and invoices clients through their preferred invoicing system.,4,
Upwork_Enterprise,991,2018,3,1,2,With our fixed-price projects there's an explicit action that the freelance has to take for the hiring manager to receive work and make a payment. We pay them for the work that is submitted.,2,
Upwork_Enterprise,992,2018,3,1,3,Our platform enables freelancers and clients to review invoiceswhich is captured in project or at time of invoice,3,
Upwork_Enterprise,993,2018,3,1,4,"Upwork captures PO infomation in the platform and reports out on the burndown against those POs. At month end we generate an invoice that reflects the POs. POs are archived upon expiration, and once the amount is met.",4,
Upwork_Enterprise,994,2018,3,1,3,"We offer Net 30, prefunding as standard and Net 45-->Net 60 for an additional fee and credit approval",3,
Upwork_Enterprise,995,2018,3,1,4,"For fixed priced projects, upon receiving and approving that milestone, the client releases payment to the freelancer through our escrow service.",3,
Upwork_Enterprise,996,2018,3,1,3,,3,
Upwork_Enterprise,997,2018,3,1,3,,3,
Upwork_Enterprise,998,2018,3,1,3,,3,
Upwork_Enterprise,999,2018,3,1,0,,0,
Upwork_Enterprise,1000,2018,3,1,4,"Clients can customize permission levels for all of their team members based on their roles and project needs. Add or remove freelancers from their Talent Cloud, and manage chat access and Work Diary permissions.",3,
Upwork_Enterprise,1001,2018,3,1,4,"Talent Cloud portals are by definition private to the client, however clients, agencies and freelancers can choose to make their own job posts or profiles public.  ",4,
Upwork_Enterprise,1002,2018,3,1,4,"Clients can use Talent Cloud or search tools to send invitations to freelancers. They can also bring their own freelancers onto the platform. The platform centralizes all their freelancer relationships, collaboration, reporting and payments in one place",3,
Upwork_Enterprise,1003,2018,3,1,2,"Upwork does this manually, we don't integrate through a system",1,
Upwork_Enterprise,1004,2018,3,1,3,"While our platform supports this, it's not a typical use case",3,
Upwork_Enterprise,1005,2018,3,1,4,"If a freelancer is already a part of the client's Talent Cloud, they can easily re-engage them for another project. They can also invite freelancers they've worked with before (who aren't currently working on Upwork), to join a Talent Cloud.",3,
Upwork_Enterprise,1006,2018,3,1,4,"Worker profiles include a summary, areas of expertise, billable rates, their experience on Upwork, and an overall Job Success Score based on their client feedback. ",4,
Upwork_Enterprise,1007,2018,3,1,4,"Clients can communicate and exchange files with workers via Upwork Messages. It enables document sharing, and provides real-time chat and video capabilities. Clients can also create team private chat rooms to facilitate collaboration between all team members.",4,
Upwork_Enterprise,1008,2018,3,1,3,"Clients work directly with the freelancer to define the terms of the engagement. This is done through their private portal and the onboarding dashboard tracks and enforces things such as background checks, insurance verification, identity verification, contractual agreements enforcing IP, confidentiality and ownership of work product, and any other custom requirements the client requests.",3,
Upwork_Enterprise,1009,2018,3,1,3,Upwork supports all mobile devices,3,
Upwork_Enterprise,1010,2018,3,1,3,"Upwork clients can chat with freelancers, send/receive screenshots and files, receive notification when a freelancer accepts/declines, review freelancer profiles and proposals, hire freelancers and set milestones for fixed-price jobs",4,
Upwork_Enterprise,1011,2018,3,1,3,"Upwork freelancers can view/accept or reject job invites, chat with clients, send/receive files, receive notifications for new jobs, search for jobs and submit proposals",3,
Upwork_Enterprise,1012,2018,3,1,0,"Our system is location aware, but does not do real-time GPS tracking.",0,
Upwork_Enterprise,1013,2018,3,1,,,3,
Upwork_Enterprise,1014,2018,3,1,,,0,
Upwork_Enterprise,1015,2018,3,1,0,,0,
Upwork_Enterprise,1016,2018,3,1,0,,0,
Upwork_Enterprise,1017,2018,3,1,0,,0,
Upwork_Enterprise,1018,2018,3,1,0,,3,
Upwork_Enterprise,1019,2018,3,1,0,,0,
Upwork_Enterprise,1020,2018,3,1,0,,0,
Upwork_Enterprise,1021,2018,3,1,0,,0,
Upwork_Enterprise,1022,2018,3,1,5,"Upwork takes on the responsibility of properly determining worker classification, offering indemnification from misclassification risk. Our legal and compliance team uses both technology and human services to accurately classify and contract freelancers and agencies. The team works efficiently within the platform to verify classification, typically within a few days, compared to weeks. And we contract each freelancer as the Agent of Record, so the client only needs to contract with one entity. Before new
accounts are deployed, we review our  independent contractor agreement (ICA) with the client's legal and compliance stakeholders to ensure it meets their needs—from classification to IP ownership to data security. The ICA is plugged into the company’s account, so it’s automatically accepted by each IC before the engagement begins.",4,
Upwork_Enterprise,1023,2018,3,1,0,,0,
Upwork_Enterprise,1024,2018,3,1,0,,0,
Upwork_Enterprise,1025,2018,3,1,0,,0,
Upwork_Enterprise,1026,2018,3,1,4,"Upwork enables payments of ICs in 180 countries, and in over 90 currencies. Upwork Payroll is offered for any assignment that requires an employment classification. With Upwork Payroll, the freelancer becomes an employee of Upwork’s third-party staffing agency, which handles payment.",4,
Upwork_Enterprise,1027,2018,3,1,4,Our legal and compliance team determines classification based on applying the applicable law. The freelancer may be asked to provide additional documentation to demonstrate their independent business. The review process is internet-enabled so all requisite information needed to make a classification is stored and saved on the platform. Worker classification for employees (exempt/non-exempt) is handled for all assignments.,4,
Upwork_Enterprise,1028,2018,3,1,0,All payments are made through the system by our clients. For EOR employees are paid through their employer's payroll system.,0,
Upwork_Enterprise,1029,2018,3,1,0,,0,
Upwork_Enterprise,1030,2018,3,1,0,EOR has an agency account on our platform. Clients are able to pay through the platform.,2,
Upwork_Enterprise,1031,2018,3,1,0,,0,
Upwork_Enterprise,1039,2018,3,1,4,"Our reporting dashboard has pre-configured real-time visualization for spend by project, freelancer, PO, and any custom fields that have been configured.  All of these reports are easily downloadable as CSV files. We also provide robust reporting throughout the onboarding process (visualization and downloads) to provide complete visibility to the status of each freelancer.",3,
Upwork_Enterprise,1042,2018,3,1,3,"Similar to our clients, our freelancers do have reporting capabilities as well so they can get a deeper understanding of their various invoices.",3,
Upwork_Enterprise,1047,2018,3,1,4,"We have trending reports that provide a deep dive into spend across various categories, in addition to providing clients with data specific to the categories they leverage. We have industry trending data to provide agregate samples of category spend across a wider range of clients.",3,
SirionLabs,1048,2018,3,1,5,"Sirion’s powerful search capabilities allow you to search all contract and non-contract documents and filter searches by preferred attributes. Perform keyword, phrase, and Boolean searches. The system accommodates recording search across the system including suppliers, contracts, clauses, obligations, service levels/KPIs, issues, action items, etc. by all key metadata fields. Perform keyword, phrase, Boolean, and wildcard searches on long text fields.

The automatic extraction of contractual obligations, contractual metadata and standard clauses using NLP/ML is a part of Sirion's 2018 product roadmap.",4,
SirionLabs,1048,2019,1,1,5,"Sirion’s powerful search capabilities allow you to search all contract and non-contract documents and filter searches by preferred attributes. Perform keyword, phrase, and Boolean searches. The system accommodates recording search across the system including suppliers, contracts, clauses, obligations, service levels/KPIs, issues, action items, etc. by all key metadata fields. Perform keyword, phrase, Boolean, and wildcard searches on long text fields.

Sirion utilizes AI, NLP, and machine learning to build following competencies
1. To automatically extract metadata and obligations from contract documents written in natural language
2. To automatically pull related and alternative clauses from enterprise clause library into the contract and perform easy replacements
3. To automatically read each clause in the contract and suggest clause category, allowing intuitive update of clause library with new variations as well as comparison with existing variations in the same category
4. To interprets charts and data and provides analysis in text form

Additionally, with our work in AI and Machine Learning, SirionLabs envisions to expand Sirion’s functionality by:
• Enabling smart contract creation for businesses
• Utilizing prescriptive analytics
• Designing improved algorithms for extraction  ",5,"Sirion search capabilities definitely exceed those of contract services/SOW SMAP peers, particularly with re: to contracts "
SirionLabs,1049,2018,3,1,4,"While analyzing counter-party paper, for each clause, the system suggests similar/replacement/fall-back clauses present in the enterprise clause library.
Sirion includes a composite rating dashboard that provides ratings on overall performance, and for each supplier governance discipline including contracts, performance, risk, relationship, and finance. The ratings are calculated based on several key criteria computed by the system while their weights can be configured by the client as required.
Each SLA in Sirion has an associated algorithm for service level performance computation. This setup is done during the implementation phase.
In 2018, SirionLabs will release 'SirionBI' which will provide users with guidance and recommendations to drive informed business decisions.",5,
SirionLabs,1049,2019,1,1,5,"While analyzing counter-party paper, for each clause, the system suggests similar/replacement/fall-back clauses present in the enterprise clause library.
Sirion includes a composite rating dashboard that provides ratings on overall performance, and for each supplier governance discipline including contracts, performance, risk, relationship, and finance. The ratings are calculated based on several key criteria computed by the system while their weights can be configured by the client as required.
Each SLA in Sirion has an associated algorithm for service level performance computation. This setup is done during the implementation phase.
SirionLabs has also introduced cognitive system 'SirionBI' which will provide users with guidance and recommendations to drive informed business decisions.",,
SirionLabs,1050,2018,3,1,4,"SirionLabs uses its unique algorithm driven pattern date recognition technology to manage all contract based transactions and associated calendering. For example, the system can extract an obligation with a monthly reporting cadence and allow additional selection criteria of reporting by a certain date or a certain day in a month to create 12 reporting instances and associated alerts. The system can also replicate unique calendering functionality like a 13-period reporting per year. 

Sirion uses its unique technology to aggregate data from multiple performance systems, such as ticketing systems, defect logs, project management systems etc. and apply computational algorithms to independently calculate contracted service levels. It further uses defined thresholds and targets derived from the contract and compares this against the system generated scores to send alerts against applicable service credits and penalties. The system has the ability to simulate alerts using complex service credit rules, including cascading service credit rules.

The system has the ability to conduct a 4-way matching of supplier submitted invoice against contracted price book, approved consumption, defined purchase orders and accumulated service credits/delivery penalties using its unique algorithm led invoice validation methodology. The system has the ability to trigger discrepancies in supplier submitted invoices against complex pricing algorithms negotiated in the contract including tiered pricing mechanism, base consumption, and ARC/RRC principle led pricing, additional conditions such as dead-bands & volume bands, consumption forecast based pricing with floors and caps etc.

Algorithm-based text pattern search capabilities allow you to search all contract and non-contract documents, attachments, workflow document etc. and filter searches by preferred attributes. The system accommodates recording search across the system including suppliers, contracts, clauses, obligations, service levels/KPIs, issues, action items, etc. by all key metadata fields.

Sirion also allows algorithm driven self-configurable reports and alerts that can be scheduled as per pre-defined frequencies. 

SirionLabs uses a combination of technology (auto extraction utility) and manual effort (quality check and extraction completeness) to ingest contracts into Sirion. The proprietary technology is used for ingestion of contracts and associated extraction of obligations and contract metadata. Currently, this is used as an internal productivity enhancement utility. This functionality will be made available to our customers in Q4 2018 as per Sirion's product roadmap.
",5,
SirionLabs,1050,2019,1,1,5,"SirionLabs uses its unique algorithm driven pattern date recognition technology to manage all contract based transactions and associated calendering. For example, the system can extract an obligation with a monthly reporting cadence and allow additional selection criteria of reporting by a certain date or a certain day in a month to create 12 reporting instances and associated alerts. The system can also replicate unique calendering functionality like a 13-period reporting per year. 

Sirion uses its unique technology to aggregate data from multiple performance systems, such as ticketing systems, defect logs, project management systems etc. and apply computational algorithms to independently calculate contracted service levels. It further uses defined thresholds and targets derived from the contract and compares this against the system generated scores to send alerts against applicable service credits and penalties. The system has the ability to simulate alerts using complex service credit rules, including cascading service credit rules.

The system has the ability to conduct a 4-way matching of supplier submitted invoice against contracted price book, approved consumption, defined purchase orders and accumulated service credits/delivery penalties using its unique algorithm led invoice validation methodology. The system has the ability to trigger discrepancies in supplier submitted invoices against complex pricing algorithms negotiated in the contract including tiered pricing mechanism, base consumption, and ARC/RRC principle led pricing, additional conditions such as dead-bands & volume bands, consumption forecast based pricing with floors and caps etc.

Algorithm-based text pattern search capabilities allow you to search all contract and non-contract documents, attachments, workflow document etc. and filter searches by preferred attributes. The system accommodates recording search across the system including suppliers, contracts, clauses, obligations, service levels/KPIs, issues, action items, etc. by all key metadata fields.

Sirion also allows algorithm driven self-configurable reports and alerts that can be scheduled as per pre-defined frequencies. 

SirionLabs uses a combination of technology (auto extraction utility) and manual effort (quality check and extraction completeness) to ingest contracts into Sirion. The proprietary technology is used for ingestion of contracts and associated extraction of obligations and contract metadata. Currently, this is used as an internal productivity enhancement utility. This functionality will be made available to our customers within the next few months.",,
SirionLabs,1051,2018,3,1,4,"Sirion acts as a supplier and a contract repository which allows expandable metadata architecture to store supplier information, contract documents, and associated information. Additionally, it brings contracts to life by overlaying workflow to connect suppliers and buyers and manage interactions such as obligations, service levels, consumptions, invoices etc.
The contract led information can be further classified into categories of information, such as key terms and conditions, price books, service levels etc.

As part of such obligation management interactions, Sirion also stores document objects supporting such interactions such as certificates, reports, evidence, minutes of meetings, notices etc. to manage obligations.

As part of service level management, Sirion stores the underlying raw data (e.g. ticket data, defect logs etc.) which are used for independent service level score calculations. Sirion also stores evidence and communications (e.g. email messages) to allow exception and exclusion management decision making.

As part of consumption management, Sirion stores the underlying raw data (e.g. timesheets, inventory database etc.) which are used for validating and approving consumption.

As part of Invoice Management, Sirion stored supplier submitted invoices and associated communication messages.

Finally, Sirion also allows the storage of any non-contractual documents relevant for the day-to-day supplier management activities.
",5,
SirionLabs,1052,2018,3,1,5,"Sirion supports the extraction of data in various file formats such as xlsx, csv, pdf, and xml. Users of Sirion can export dashboards and underlying data to Excel. Further, users can slice and dice data by key attributes and access transactional level data with a single click. ",4,
SirionLabs,1053,2018,3,1,5,"Sirion has 200+ standard reports in the system. For all reports, at the time of implementation, you can select relevant columns in the online report, excel export, order of columns, filters available, etc. Most reports include a relevant chart along. The system also includes listing tables for each entity such as customers, contracts, obligations, service levels, issues, actions, invoices, change requests, etc. For reports as well as listing tables, users can add/remove/reorder/sort columns, apply relevant filters and save the configured view for future use. These views can be accessed by the user who created them or marked for public use. Reports are generated within the tool and can be exported in Excel format. Further, reports can be scheduled for delivery via email to relevant stakeholders. 
Sirion includes numerous dashboards (charts) and scorecards that supply all the wide variety of data views. Users can export dashboards and underlying data to Excel. Further, users can slice and dice data by key attributes and access transactional level data with a single click. ",3,
SirionLabs,1054,2018,3,1,5,"Sirion’s powerful search capabilities allow you to search all contract and non-contract documents and filter searches by preferred attributes. Perform keyword, phrase, and Boolean searches. The system accommodates recording search across the system including suppliers, contracts, clauses, obligations, service levels/KPIs, issues, action items, etc. by all key metadata fields. Perform keyword, phrase, Boolean, and wildcard searches on long text fields.",4,
SirionLabs,1055,2018,3,1,5,"Sirion has 200+ standard reports in the system. For all reports, at the time of implementation, you can select relevant columns in the online report, excel export, order of columns, filters available, etc. Most reports include a relevant chart along. The system also includes listing tables for each entity such as customers, contracts, obligations, service levels, issues, actions, invoices, change requests, etc. For reports as well as listing tables, users can add/remove/reorder/sort columns, apply relevant filters and save the configured view for future use. These views can be accessed by the user who created them or marked for public use. Reports are generated within the tool and can be exported in Excel format. Further, reports can be scheduled for delivery via email to relevant stakeholders. 
Sirion includes numerous dashboards (charts) and scorecards that supply all the wide variety of data views. Users can export dashboards and underlying data to Excel. Further, users can slice and dice data by key attributes and access transactional level data with a single click. ",4,
SirionLabs,1055,2019,1,1,5,"Sirion has 200+ standard reports in the system. For all reports, at the time of implementation, you can select relevant columns in the online report, excel export, order of columns, filters available, etc. Most reports include a relevant chart along. The system also includes listing tables for each entity such as customers, contracts, obligations, service levels, issues, actions, invoices, change requests, etc. For reports as well as listing tables, users can add/remove/reorder/sort columns, apply relevant filters and save the configured view for future use. These views can be accessed by the user who created them or marked for public use. Reports are generated within the tool and can be exported in Excel format. Further, reports can be scheduled for delivery via email to relevant stakeholders. 
Sirion includes numerous dashboards (charts) and scorecards that supply a wide variety of data views. Users can export dashboards and underlying data to Excel. Further, users can slice and dice data by key attributes and access transactional level data with a single click.
SirionLabs has also introduced cognitive system 'SirionBI' which provides users with guidance and recommendations to drive informed business decisions.
For details, please refer to the attached document 'SirionLabs_Smap_CWS_Q1_2019_Reporting Capabilities'.",5,"Sirion reports and dashboard capabilities definitely exceed those of Contract Services/SOW SMAP peers,"
SirionLabs,1056,2018,3,1,4,"Sirion is capable of integrating with third party data sources as it is built using RESTful API. For details on how Sirion integrates with various data sources, kindly refer to the attached document.",3,
