m_id,persona_id,e_id,weight,user_id
6,1,2180,0.1,1
6,2,2180,0.6,1
6,3,2180,0.3,1
6,4,2180,0.3,1
6,5,2180,0,1
6,1,2181,0,1
6,2,2181,0.5,1
6,3,2181,0.1,1
6,4,2181,0.1,1
6,5,2181,0,1
6,1,2182,0,1
6,2,2182,0.4,1
6,3,2182,0.1,1
6,4,2182,0.1,1
6,5,2182,0,1
6,1,2183,0.2,1
6,2,2183,0.5,1
6,3,2183,0.2,1
6,4,2183,0.2,1
6,5,2183,0,1
6,1,2184,0,1
6,2,2184,0.4,1
6,3,2184,0.4,1
6,4,2184,0.4,1
6,5,2184,0,1
6,1,2185,0.5,1
6,2,2185,0.8,1
6,3,2185,0.5,1
6,4,2185,0.5,1
6,5,2185,0.2,1
6,1,2186,0.2,1
6,2,2186,0.6,1
6,3,2186,0.4,1
6,4,2186,0.4,1
6,5,2186,1,1
6,1,2187,0.8,1
6,2,2187,1,1
6,3,2187,1,1
6,4,2187,1,1
6,5,2187,0.5,1
6,1,2188,0.6,1
6,2,2188,1,1
6,3,2188,0.8,1
6,4,2188,0.8,1
6,5,2188,0.6,1
6,1,2189,0.2,1
6,2,2189,0.5,1
6,3,2189,0.3,1
6,4,2189,0.3,1
6,5,2189,0.2,1
6,1,2190,0.4,1
6,2,2190,0.8,1
6,3,2190,0.6,1
6,4,2190,0.6,1
6,5,2190,0.4,1
6,1,2191,0.3,1
6,2,2191,0.6,1
6,3,2191,0.4,1
6,4,2191,0.4,1
6,5,2191,0.3,1
6,1,2192,0.4,1
6,2,2192,0.8,1
6,3,2192,0.6,1
6,4,2192,0.6,1
6,5,2192,0.4,1
6,1,2193,0.6,1
6,2,2193,1,1
6,3,2193,0.8,1
6,4,2193,0.8,1
6,5,2193,0.6,1
6,1,2194,0.2,1
6,2,2194,0.5,1
6,3,2194,0.3,1
6,4,2194,0.3,1
6,5,2194,0.2,1
6,1,2195,0.3,1
6,2,2195,0.6,1
6,3,2195,0.4,1
6,4,2195,0.4,1
6,5,2195,0.3,1
6,1,2196,0.9,1
6,2,2196,0.9,1
6,3,2196,0.9,1
6,4,2196,0.9,1
6,5,2196,0.9,1
6,1,2197,0.6,1
6,2,2197,1,1
6,3,2197,0.6,1
6,4,2197,0.6,1
6,5,2197,0.5,1
6,1,2198,0.5,1
6,2,2198,0.8,1
6,3,2198,0.4,1
6,4,2198,0.4,1
6,5,2198,0.3,1
6,1,2199,0.4,1
6,2,2199,0.6,1
6,3,2199,0.3,1
6,4,2199,0.3,1
6,5,2199,0.2,1
6,1,2200,0.2,1
6,2,2200,0.8,1
6,3,2200,1,1
6,4,2200,1,1
6,5,2200,0.6,1
6,1,2201,0.2,1
6,2,2201,0.8,1
6,3,2201,1,1
6,4,2201,1,1
6,5,2201,0.6,1
6,1,2202,0.4,1
6,2,2202,0.7,1
6,3,2202,0.7,1
6,4,2202,0.7,1
6,5,2202,0.5,1
6,1,2203,0.4,1
6,2,2203,0.7,1
6,3,2203,0.7,1
6,4,2203,0.7,1
6,5,2203,0.5,1
6,1,2204,0.3,1
6,2,2204,1,1
6,3,2204,0.6,1
6,4,2204,0.6,1
6,5,2204,0.5,1
6,1,2205,0.2,1
6,2,2205,0.8,1
6,3,2205,0.4,1
6,4,2205,0.4,1
6,5,2205,0.3,1
6,1,2206,0.6,1
6,2,2206,1,1
6,3,2206,0.6,1
6,4,2206,0.6,1
6,5,2206,0.5,1
6,1,2207,0.5,1
6,2,2207,0.7,1
6,3,2207,0.7,1
6,4,2207,0.7,1
6,5,2207,0.5,1
6,1,2208,0.5,1
6,2,2208,0.7,1
6,3,2208,0.7,1
6,4,2208,0.7,1
6,5,2208,0.5,1
6,1,2209,0.2,1
6,2,2209,0.6,1
6,3,2209,0.6,1
6,4,2209,0.6,1
6,5,2209,0.2,1
6,1,2210,0,1
6,2,2210,0.6,1
6,3,2210,0.5,1
6,4,2210,0.5,1
6,5,2210,0.2,1
6,1,2211,0,1
6,2,2211,0.6,1
6,3,2211,0.7,1
6,4,2211,0.7,1
6,5,2211,0,1
6,1,2212,0,1
6,2,2212,0.8,1
6,3,2212,0.6,1
6,4,2212,0.6,1
6,5,2212,0.2,1
6,1,2213,0.1,1
6,2,2213,1,1
6,3,2213,0.5,1
6,4,2213,0.5,1
6,5,2213,0.3,1
6,1,2214,0.5,1
6,2,2214,0.9,1
6,3,2214,1,1
6,4,2214,0.8,1
6,5,2214,0.7,1
6,1,2215,0.2,1
6,2,2215,0.8,1
6,3,2215,0.8,1
6,4,2215,0.9,1
6,5,2215,1,1
6,1,2216,0.2,1
6,2,2216,0.7,1
6,3,2216,0.8,1
6,4,2216,0.7,1
6,5,2216,0.6,1
6,1,2217,0.2,1
6,2,2217,0.8,1
6,3,2217,0.8,1
6,4,2217,0.6,1
6,5,2217,0.7,1
6,1,2218,0.3,1
6,2,2218,0.8,1
6,3,2218,0.8,1
6,4,2218,0.9,1
6,5,2218,1,1
6,1,2219,0.6,1
6,2,2219,0.7,1
6,3,2219,0.6,1
6,4,2219,0.7,1
6,5,2219,0.6,1
6,1,2220,0.5,1
6,2,2220,0.7,1
6,3,2220,0.9,1
6,4,2220,0.7,1
6,5,2220,0.8,1
6,1,2221,0.5,1
6,2,2221,0.7,1
6,3,2221,0.8,1
6,4,2221,0.7,1
6,5,2221,0.6,1
6,1,2222,0.4,1
6,2,2222,0.8,1
6,3,2222,0.9,1
6,4,2222,0.8,1
6,5,2222,0.6,1
6,1,2223,0.6,1
6,2,2223,0.5,1
6,3,2223,1,1
6,4,2223,0.5,1
6,5,2223,0.4,1
6,1,2224,0.2,1
6,2,2224,0.6,1
6,3,2224,0.9,1
6,4,2224,0.5,1
6,5,2224,0.4,1
6,1,2225,0.1,1
6,2,2225,0.8,1
6,3,2225,0.4,1
6,4,2225,0.8,1
6,5,2225,0.4,1
6,1,2226,0.2,1
6,2,2226,0.4,1
6,3,2226,0.7,1
6,4,2226,0.4,1
6,5,2226,0.3,1
6,1,2229,0.1,1
6,2,2229,0.2,1
6,3,2229,0.7,1
6,4,2229,0.2,1
6,5,2229,0.1,1
6,1,2230,0.6,1
6,2,2230,0.4,1
6,3,2230,1,1
6,4,2230,0.4,1
6,5,2230,0.3,1
6,1,2231,0.2,1
6,2,2231,0.2,1
6,3,2231,0.8,1
6,4,2231,0.2,1
6,5,2231,0.1,1
6,1,2232,0.2,1
6,2,2232,0.8,1
6,3,2232,0.9,1
6,4,2232,0.7,1
6,5,2232,0.1,1
6,1,2233,0.3,1
6,2,2233,0.6,1
6,3,2233,0.5,1
6,4,2233,0.5,1
6,5,2233,0.5,1
6,1,2234,0.3,1
6,2,2234,1,1
6,3,2234,0.5,1
6,4,2234,0.5,1
6,5,2234,0,1
6,1,2235,0.5,1
6,2,2235,1,1
6,3,2235,0.7,1
6,4,2235,0.7,1
6,5,2235,0,1
6,1,2236,0.3,1
6,2,2236,1,1
6,3,2236,0.5,1
6,4,2236,0.5,1
6,5,2236,0.4,1
6,1,2336,0.5,1
6,2,2336,1,1
6,3,2336,0.8,1
6,4,2336,0.8,1
6,5,2336,0.6,1
6,1,2337,0.5,1
6,2,2337,0.7,1
6,3,2337,0.9,1
6,4,2337,0.9,1
6,5,2337,0.5,1
6,1,2338,0.6,1
6,2,2338,1,1
6,3,2338,1,1
6,4,2338,1,1
6,5,2338,0.6,1
6,1,2339,0.2,1
6,2,2339,0.3,1
6,3,2339,0.6,1
6,4,2339,0.6,1
6,5,2339,0,1
6,1,2340,0.2,1
6,2,2340,0.7,1
6,3,2340,0.8,1
6,4,2340,0.8,1
6,5,2340,0.3,1
6,1,2341,0.4,1
6,2,2341,1,1
6,3,2341,0.8,1
6,4,2341,0.8,1
6,5,2341,0.8,1
6,1,2342,0.2,1
6,2,2342,0.7,1
6,3,2342,0.6,1
6,4,2342,0.6,1
6,5,2342,0.8,1
6,1,2343,0.6,1
6,2,2343,1,1
6,3,2343,0.8,1
6,4,2343,0.8,1
6,5,2343,0.4,1
6,1,2344,0.8,1
6,2,2344,1,1
6,3,2344,1,1
6,4,2344,1,1
6,5,2344,0.5,1
6,1,2345,0.8,1
6,2,2345,1,1
6,3,2345,1,1
6,4,2345,1,1
6,5,2345,0.5,1
6,1,2346,0.5,1
6,2,2346,0.8,1
6,3,2346,0.8,1
6,4,2346,0.8,1
6,5,2346,0.3,1
6,1,2347,0.2,1
6,2,2347,0.8,1
6,3,2347,0.9,1
6,4,2347,0.9,1
6,5,2347,0.3,1
6,1,2348,0.6,1
6,2,2348,1,1
6,3,2348,0.8,1
6,4,2348,0.8,1
6,5,2348,0,1
6,1,2349,0.3,1
6,2,2349,0.5,1
6,3,2349,0.4,1
6,4,2349,0.4,1
6,5,2349,0,1
6,1,2350,0.2,1
6,2,2350,1,1
6,3,2350,1,1
6,4,2350,1,1
6,5,2350,0.9,1
6,1,2351,0.1,1
6,2,2351,0.9,1
6,3,2351,0.7,1
6,4,2351,0.7,1
6,5,2351,0.5,1
6,1,2352,0.1,1
6,2,2352,0.9,1
6,3,2352,0.9,1
6,4,2352,0.9,1
6,5,2352,0.4,1
6,1,2353,0.3,1
6,2,2353,0.6,1
6,3,2353,0.5,1
6,4,2353,0.5,1
6,5,2353,0.2,1
6,1,2354,0.5,1
6,2,2354,0.9,1
6,3,2354,1,1
6,4,2354,1,1
6,5,2354,0.4,1
6,1,2355,0.7,1
6,2,2355,0.9,1
6,3,2355,0.8,1
6,4,2355,0.8,1
6,5,2355,0.8,1
6,1,2356,1,1
6,2,2356,0.8,1
6,3,2356,1,1
6,4,2356,1,1
6,5,2356,0.5,1
6,1,2357,0.1,1
6,2,2357,0.6,1
6,3,2357,0.6,1
6,4,2357,0.6,1
6,5,2357,0.1,1
6,1,2358,0.1,1
6,2,2358,0.6,1
6,3,2358,0.6,1
6,4,2358,0.6,1
6,5,2358,0.1,1
6,1,2359,0,1
6,2,2359,0.6,1
6,3,2359,0.6,1
6,4,2359,0.6,1
6,5,2359,0,1
6,1,2360,0,1
6,2,2360,0.6,1
6,3,2360,0.6,1
6,4,2360,0.6,1
6,5,2360,0,1
6,1,2361,1,1
6,2,2361,0.8,1
6,3,2361,1,1
6,4,2361,1,1
6,5,2361,0.5,1
6,1,2362,0.1,1
6,2,2362,0.9,1
6,3,2362,0.8,1
6,4,2362,0.8,1
6,5,2362,0.1,1
6,1,2363,0.1,1
6,2,2363,0.9,1
6,3,2363,0.8,1
6,4,2363,0.8,1
6,5,2363,0.1,1
6,1,2364,0.1,1
6,2,2364,0.9,1
6,3,2364,0.8,1
6,4,2364,0.8,1
6,5,2364,0.1,1
6,1,2365,0.1,1
6,2,2365,0.9,1
6,3,2365,0.8,1
6,4,2365,0.8,1
6,5,2365,0.2,1
6,1,2366,0.1,1
6,2,2366,0.9,1
6,3,2366,0.8,1
6,4,2366,0.8,1
6,5,2366,0.1,1
6,1,2367,0.7,1
6,2,2367,0.8,1
6,3,2367,0.4,1
6,4,2367,0.4,1
6,5,2367,0.3,1
6,1,2368,0.7,1
6,2,2368,0.8,1
6,3,2368,0.4,1
6,4,2368,0.4,1
6,5,2368,0.1,1
6,1,2369,0.5,1
6,2,2369,0.8,1
6,3,2369,0.4,1
6,4,2369,0.4,1
6,5,2369,0,1
6,1,2370,0.1,1
6,2,2370,0.8,1
6,3,2370,0.4,1
6,4,2370,0.4,1
6,5,2370,0,1
7,1,2000,0.5,1
7,2,2000,5,1
7,3,2000,0.8,1
7,4,2000,4,1
7,5,2000,0.8,1
7,1,2001,0.4,1
7,2,2001,1,1
7,3,2001,0.8,1
7,4,2001,0.9,1
7,5,2001,0.8,1
7,1,2002,0.3,1
7,2,2002,0.9,1
7,3,2002,0.9,1
7,4,2002,0.8,1
7,5,2002,0.8,1
7,1,2003,0.3,1
7,2,2003,0.8,1
7,3,2003,0.8,1
7,4,2003,0.7,1
7,5,2003,0.7,1
7,1,2004,0.2,1
7,2,2004,0.8,1
7,3,2004,0.5,1
7,4,2004,0.7,1
7,5,2004,0.7,1
7,1,2005,0.1,1
7,2,2005,0.3,1
7,3,2005,0.2,1
7,4,2005,0.4,1
7,5,2005,0.4,1
7,1,2006,0.5,1
7,2,2006,4,1
7,3,2006,3,1
7,4,2006,4,1
7,5,2006,4,1
7,1,2007,0.3,1
7,2,2007,0.5,1
7,3,2007,0.4,1
7,4,2007,0.5,1
7,5,2007,0.6,1
7,1,2008,0.5,1
7,2,2008,0.7,1
7,3,2008,0.6,1
7,4,2008,0.9,1
7,5,2008,0.9,1
7,1,2009,0.6,1
7,2,2009,0.7,1
7,3,2009,0.7,1
7,4,2009,0.8,1
7,5,2009,0.9,1
7,1,2010,0.2,1
7,2,2010,0.6,1
7,3,2010,0.6,1
7,4,2010,0.6,1
7,5,2010,0.5,1
7,1,2011,0.8,1
7,2,2011,2.7,1
7,3,2011,2.4,1
7,4,2011,2.7,1
7,5,2011,0.9,1
7,1,2012,0.6,1
7,2,2012,0.8,1
7,3,2012,0.8,1
7,4,2012,0.8,1
7,5,2012,0.8,1
7,1,2013,0.8,1
7,2,2013,2.7,1
7,3,2013,2.4,1
7,4,2013,2.7,1
7,5,2013,0.9,1
7,1,2014,0.6,1
7,2,2014,0.8,1
7,3,2014,0.7,1
7,4,2014,0.8,1
7,5,2014,0.8,1
7,1,2015,0.7,1
7,2,2015,0.8,1
7,3,2015,0.7,1
7,4,2015,0.8,1
7,5,2015,0.8,1
7,1,2016,1,1
7,2,2016,5,1
7,3,2016,5,1
7,4,2016,5,1
7,5,2016,5,1
7,1,2017,0.6,1
7,2,2017,0.7,1
7,3,2017,0.6,1
7,4,2017,0.7,1
7,5,2017,0.7,1
7,1,2018,0.9,1
7,2,2018,4,1
7,3,2018,4.5,1
7,4,2018,4,1
7,5,2018,2.8,1
7,1,2019,0.6,1
7,2,2019,0.8,1
7,3,2019,0.7,1
7,4,2019,0.8,1
7,5,2019,0.7,1
7,1,2020,0.4,1
7,2,2020,0.8,1
7,3,2020,0.5,1
7,4,2020,0.7,1
7,5,2020,0.6,1
7,1,2021,0.6,1
7,2,2021,0.8,1
7,3,2021,0.6,1
7,4,2021,0.7,1
7,5,2021,0.7,1
7,1,2022,0.3,1
7,2,2022,0.7,1
7,3,2022,0.4,1
7,4,2022,0.7,1
7,5,2022,0.7,1
7,1,2023,0.2,1
7,2,2023,0.8,1
7,3,2023,0.5,1
7,4,2023,0.8,1
7,5,2023,0.6,1
7,1,2024,0.3,1
7,2,2024,0.6,1
7,3,2024,0.4,1
7,4,2024,0.6,1
7,5,2024,0.5,1
7,1,2025,0.1,1
7,2,2025,0.5,1
7,3,2025,0.5,1
7,4,2025,0.4,1
7,5,2025,0.2,1
7,1,2026,0.2,1
7,2,2026,0.6,1
7,3,2026,0.8,1
7,4,2026,0.6,1
7,5,2026,0.7,1
7,1,2027,0.5,1
7,2,2027,2.7,1
7,3,2027,2.4,1
7,4,2027,2.4,1
7,5,2027,2.7,1
7,1,2028,0.5,1
7,2,2028,2.7,1
7,3,2028,2.4,1
7,4,2028,2.4,1
7,5,2028,2.7,1
7,1,2029,0.2,1
7,2,2029,0.6,1
7,3,2029,0.5,1
7,4,2029,0.5,1
7,5,2029,0.4,1
7,1,2030,0.3,1
7,2,2030,0.8,1
7,3,2030,0.7,1
7,4,2030,0.7,1
7,5,2030,0.6,1
7,1,2031,0.3,1
7,2,2031,0.8,1
7,3,2031,0.7,1
7,4,2031,0.4,1
7,5,2031,0.7,1
7,1,2032,0.2,1
7,2,2032,0.5,1
7,3,2032,0.4,1
7,4,2032,0.4,1
7,5,2032,0.5,1
7,1,2033,0.6,1
7,2,2033,0.9,1
7,3,2033,0.8,1
7,4,2033,0.8,1
7,5,2033,0.7,1
7,1,2034,0.5,1
7,2,2034,0.9,1
7,3,2034,0.8,1
7,4,2034,0.8,1
7,5,2034,0.8,1
7,1,2035,0.5,1
7,2,2035,0.8,1
7,3,2035,0.6,1
7,4,2035,0.6,1
7,5,2035,0.7,1
7,1,2036,0.4,1
7,2,2036,0.8,1
7,3,2036,0.6,1
7,4,2036,0.6,1
7,5,2036,0.6,1
7,1,2037,0.3,1
7,2,2037,0.8,1
7,3,2037,0.5,1
7,4,2037,0.5,1
7,5,2037,0.6,1
7,1,2038,0.1,1
7,2,2038,0.6,1
7,3,2038,0.3,1
7,4,2038,0.3,1
7,5,2038,0.2,1
7,1,2039,0.1,1
7,2,2039,0.4,1
7,3,2039,0.1,1
7,4,2039,0.2,1
7,5,2039,0.2,1
7,1,2040,1.5,1
7,2,2040,2.1,1
7,3,2040,1.4,1
7,4,2040,1.8,1
7,5,2040,1.6,1
7,1,2041,0.3,1
7,2,2041,0.6,1
7,3,2041,0.6,1
7,4,2041,0.8,1
7,5,2041,0.6,1
7,1,2042,0.1,1
7,2,2042,0.5,1
7,3,2042,0.4,1
7,4,2042,0.7,1
7,5,2042,0.6,1
7,1,2043,0.1,1
7,2,2043,0.4,1
7,3,2043,0.3,1
7,4,2043,0.5,1
7,5,2043,0.6,1
7,1,2044,7,1
7,2,2044,1.4,1
7,3,2044,2,1
7,4,2044,1.2,1
7,5,2044,1.2,1
7,1,2045,0.4,1
7,2,2045,0.8,1
7,3,2045,0.6,1
7,4,2045,0.8,1
7,5,2045,0.5,1
7,1,2046,0.3,1
7,2,2046,0.7,1
7,3,2046,0.6,1
7,4,2046,0.6,1
7,5,2046,0.5,1
7,1,2047,0.1,1
7,2,2047,0.4,1
7,3,2047,0.3,1
7,4,2047,0.5,1
7,5,2047,0.7,1
7,1,2048,0.3,1
7,2,2048,0.7,1
7,3,2048,0.6,1
7,4,2048,0.8,1
7,5,2048,0.5,1
7,1,2049,0.2,1
7,2,2049,0.8,1
7,3,2049,0.6,1
7,4,2049,0.5,1
7,5,2049,0.2,1
7,1,2050,1.2,1
7,2,2050,3,1
7,3,2050,1.8,1
7,4,2050,3,1
7,5,2050,1.8,1
7,1,2051,0.2,1
7,2,2051,0.9,1
7,3,2051,0.7,1
7,4,2051,0.9,1
7,5,2051,0.6,1
7,1,2052,0.2,1
7,2,2052,0.8,1
7,3,2052,0.3,1
7,4,2052,0.5,1
7,5,2052,0.5,1
7,1,2053,0.1,1
7,2,2053,0.6,1
7,3,2053,0.1,1
7,4,2053,0.5,1
7,5,2053,0.2,1
7,1,2054,0.4,1
7,2,2054,1,1
7,3,2054,0.6,1
7,4,2054,1,1
7,5,2054,0.8,1
7,1,2055,0.3,1
7,2,2055,0.8,1
7,3,2055,0.6,1
7,4,2055,0.8,1
7,5,2055,0.7,1
7,1,2056,0,1
7,2,2056,0.5,1
7,3,2056,0.3,1
7,4,2056,0.4,1
7,5,2056,0.2,1
7,1,2062,0.1,1
7,2,2062,0.5,1
7,3,2062,0.6,1
7,4,2062,0.5,1
7,5,2062,0.3,1
7,1,2063,0.1,1
7,2,2063,0.5,1
7,3,2063,0.6,1
7,4,2063,0.5,1
7,5,2063,0.2,1
7,1,2077,0,1
7,2,2077,0.7,1
7,3,2077,0.6,1
7,4,2077,0.3,1
7,5,2077,0.3,1
7,1,2078,0.5,1
7,2,2078,0.8,1
7,3,2078,0.4,1
7,4,2078,0.7,1
7,5,2078,0.4,1
7,1,2079,0.3,1
7,2,2079,0.6,1
7,3,2079,0.3,1
7,4,2079,0.6,1
7,5,2079,0.3,1
7,1,2080,0.3,1
7,2,2080,0.7,1
7,3,2080,0.6,1
7,4,2080,0.6,1
7,5,2080,0.3,1
7,1,2081,0,1
7,2,2081,0.4,1
7,3,2081,0.2,1
7,4,2081,0.4,1
7,5,2081,0.1,1
7,1,2082,0.3,1
7,2,2082,0.7,1
7,3,2082,0.6,1
7,4,2082,0.3,1
7,5,2082,0.3,1
7,1,2083,0.1,1
7,2,2083,0.6,1
7,3,2083,0.4,1
7,4,2083,0.2,1
7,5,2083,0.3,1
7,1,2084,2.5,1
7,2,2084,3.5,1
7,3,2084,2.5,1
7,4,2084,4.5,1
7,5,2084,5,1
7,1,2085,2.5,1
7,2,2085,3.5,1
7,3,2085,2.5,1
7,4,2085,4.5,1
7,5,2085,5,1
7,1,2086,0.2,1
7,2,2086,0.5,1
7,3,2086,0.4,1
7,4,2086,0.7,1
7,5,2086,0.7,1
7,1,2087,0.2,1
7,2,2087,0.5,1
7,3,2087,0.4,1
7,4,2087,0.7,1
7,5,2087,0.7,1
7,1,2088,0,1
7,2,2088,0.2,1
7,3,2088,0.1,1
7,4,2088,0.3,1
7,5,2088,0.7,1
7,1,2089,0.9,1
7,2,2089,0.8,1
7,3,2089,0.9,1
7,4,2089,0.8,1
7,5,2089,1,1
7,1,2090,0.1,1
7,2,2090,0.1,1
7,3,2090,0.1,1
7,4,2090,0.1,1
7,5,2090,0.8,1
7,1,2091,0.1,1
7,2,2091,0.1,1
7,3,2091,0.1,1
7,4,2091,0.1,1
7,5,2091,0.8,1
7,1,2092,0.1,1
7,2,2092,0.3,1
7,3,2092,0.3,1
7,4,2092,0.3,1
7,5,2092,0.8,1
7,1,2093,0.1,1
7,2,2093,0.3,1
7,3,2093,0.3,1
7,4,2093,0.3,1
7,5,2093,0.8,1
7,1,2094,0.1,1
7,2,2094,0.3,1
7,3,2094,0.3,1
7,4,2094,0.3,1
7,5,2094,0.8,1
7,1,2095,0.1,1
7,2,2095,0.1,1
7,3,2095,0.1,1
7,4,2095,0.1,1
7,5,2095,0.8,1
7,1,2096,0.1,1
7,2,2096,0.1,1
7,3,2096,0.1,1
7,4,2096,0.1,1
7,5,2096,0.8,1
7,1,2097,0.3,1
7,2,2097,0.9,1
7,3,2097,1,1
7,4,2097,0.9,1
7,5,2097,0.6,1
7,1,2098,0.6,1
7,2,2098,0.8,1
7,3,2098,0.8,1
7,4,2098,0.8,1
7,5,2098,1,1
7,1,2099,0.1,1
7,2,2099,0.5,1
7,3,2099,0.3,1
7,4,2099,0.3,1
7,5,2099,0.4,1
7,1,2100,0.2,1
7,2,2100,0.9,1
7,3,2100,0.6,1
7,4,2100,0.9,1
7,5,2100,0.8,1
7,1,2101,0,1
7,2,2101,3,1
7,3,2101,1.5,1
7,4,2101,1.5,1
7,5,2101,2.5,1
7,1,2102,1.5,1
7,2,2102,4,1
7,3,2102,3,1
7,4,2102,2,1
7,5,2102,1,1
7,1,2103,0.1,1
7,2,2103,0.7,1
7,3,2103,0.4,1
7,4,2103,0.6,1
7,5,2103,0.3,1
7,1,2104,0.1,1
7,2,2104,0.8,1
7,3,2104,0.6,1
7,4,2104,0.4,1
7,5,2104,0.2,1
7,1,2105,0.5,1
7,2,2105,1,1
7,3,2105,0.8,1
7,4,2105,0.6,1
7,5,2105,0.3,1
7,1,2106,1,1
7,2,2106,1,1
7,3,2106,1,1
7,4,2106,1,1
7,5,2106,0.5,1
7,1,2107,0,1
7,2,2107,1,1
7,3,2107,0.5,1
7,4,2107,0.6,1
7,5,2107,0.4,1
7,1,2108,0.5,1
7,2,2108,1,1
7,3,2108,0.8,1
7,4,2108,0.6,1
7,5,2108,0.3,1
7,1,2109,0.6,1
7,2,2109,0.9,1
7,3,2109,0.9,1
7,4,2109,0.9,1
7,5,2109,0.6,1
7,1,2110,0.5,1
7,2,2110,1,1
7,3,2110,0.6,1
7,4,2110,0.8,1
7,5,2110,0.8,1
7,1,2111,0.2,1
7,2,2111,0.9,1
7,3,2111,0.8,1
7,4,2111,0.7,1
7,5,2111,0.5,1
7,1,2112,0.3,1
7,2,2112,0.7,1
7,3,2112,0.5,1
7,4,2112,0.3,1
7,5,2112,0.1,1
7,1,2113,0,1
7,2,2113,1,1
7,3,2113,0.5,1
7,4,2113,0.5,1
7,5,2113,0.3,1
7,1,2114,0.5,1
7,2,2114,1,1
7,3,2114,1,1
7,4,2114,0.5,1
7,5,2114,0.1,1
7,1,2115,0,1
7,2,2115,0.8,1
7,3,2115,1,1
7,4,2115,0.8,1
7,5,2115,0.5,1
7,1,2116,0.2,1
7,2,2116,1,1
7,3,2116,0.6,1
7,4,2116,1,1
7,5,2116,0.5,1
7,1,2117,0,1
7,2,2117,0.9,1
7,3,2117,0.5,1
7,4,2117,0.8,1
7,5,2117,0.3,1
7,1,2118,0.2,1
7,2,2118,0.8,1
7,3,2118,0.4,1
7,4,2118,0.6,1
7,5,2118,0.1,1
7,1,2119,0,1
7,2,2119,0.6,1
7,3,2119,0,1
7,4,2119,0.3,1
7,5,2119,0,1
7,1,2120,0,1
7,2,2120,1,1
7,3,2120,0.6,1
7,4,2120,1,1
7,5,2120,0.5,1
7,1,2121,0.6,1
7,2,2121,0.7,1
7,3,2121,0.4,1
7,4,2121,0.6,1
7,5,2121,0.7,1
7,1,2122,0.1,1
7,2,2122,0.3,1
7,3,2122,0.3,1
7,4,2122,0.5,1
7,5,2122,0.3,1
7,1,2123,0,1
7,2,2123,0.4,1
7,3,2123,0.4,1
7,4,2123,0.4,1
7,5,2123,0.5,1
7,1,2124,0.2,1
7,2,2124,0.5,1
7,3,2124,0.2,1
7,4,2124,0.3,1
7,5,2124,0.1,1
7,1,2125,0.1,1
7,2,2125,0.3,1
7,3,2125,0.2,1
7,4,2125,0.3,1
7,5,2125,0.1,1
7,1,2126,0,1
7,2,2126,0.2,1
7,3,2126,0,1
7,4,2126,0,1
7,5,2126,0.2,1
7,1,2127,0.1,1
7,2,2127,0.3,1
7,3,2127,0.2,1
7,4,2127,0.2,1
7,5,2127,0.2,1
7,1,2128,0.2,1
7,2,2128,0.9,1
7,3,2128,0.6,1
7,4,2128,0.7,1
7,5,2128,0.3,1
7,1,2129,0.4,1
7,2,2129,0.8,1
7,3,2129,0.5,1
7,4,2129,0.6,1
7,5,2129,0.9,1
7,1,2130,0.1,1
7,2,2130,0.4,1
7,3,2130,0.3,1
7,4,2130,0.7,1
7,5,2130,0.8,1
7,1,2131,0.5,1
7,2,2131,0.8,1
7,3,2131,0.7,1
7,4,2131,0.9,1
7,5,2131,1,1
7,1,2132,0.3,1
7,2,2132,0.8,1
7,3,2132,0.6,1
7,4,2132,0.7,1
7,5,2132,1,1
7,1,2133,0.4,1
7,2,2133,0.7,1
7,3,2133,0.7,1
7,4,2133,0.4,1
7,5,2133,0.6,1
7,1,2134,0.4,1
7,2,2134,0.8,1
7,3,2134,0.4,1
7,4,2134,0.8,1
7,5,2134,0.9,1
7,1,2137,0.2,1
7,2,2137,0.6,1
7,3,2137,0.3,1
7,4,2137,0.5,1
7,5,2137,0.2,1
7,1,2138,0.1,1
7,2,2138,0.7,1
7,3,2138,0.5,1
7,4,2138,0.5,1
7,5,2138,0.9,1
7,1,2139,0.1,1
7,2,2139,0.4,1
7,3,2139,0.4,1
7,4,2139,0.5,1
7,5,2139,0.6,1
7,1,2140,0,1
7,2,2140,0.3,1
7,3,2140,0.4,1
7,4,2140,0.5,1
7,5,2140,0.6,1
7,1,2141,0.1,1
7,2,2141,1,1
7,3,2141,0.8,1
7,4,2141,1,1
7,5,2141,0.8,1
7,1,2142,2.4,1
7,2,2142,2.7,1
7,3,2142,2.1,1
7,4,2142,3,1
7,5,2142,2.1,1
7,1,2143,0.6,1
7,2,2143,0.8,1
7,3,2143,0.3,1
7,4,2143,0.7,1
7,5,2143,0.3,1
7,1,2144,0.4,1
7,2,2144,0.8,1
7,3,2144,0.6,1
7,4,2144,0.5,1
7,5,2144,0.3,1
7,1,2145,0.2,1
7,2,2145,0.4,1
7,3,2145,0.3,1
7,4,2145,0.3,1
7,5,2145,0.1,1
7,1,2146,0.1,1
7,2,2146,0.3,1
7,3,2146,0.2,1
7,4,2146,0.4,1
7,5,2146,0.2,1
7,1,2147,1.5,1
7,2,2147,2.4,1
7,3,2147,1.8,1
7,4,2147,3,1
7,5,2147,1.5,1
7,1,2148,0.8,1
7,2,2148,0.9,1
7,3,2148,0.9,1
7,4,2148,0.9,1
7,5,2148,0.7,1
7,1,2214,0.5,1
