vendor_id,e_id,sm_score,analyst_notes
22,2080,0,
22,2081,0,AtS
22,2082,0,Summarize key details
22,2083,0,
22,2084,3,
22,2085,3,
22,2086,0,Summarize key details
22,2087,3,Summarize key points
22,2088,2,Summarize key points
22,2089,4,Summarize key points
22,2090,2,Summarize key points
22,2091,0,Summarize key points
22,2092,0,Summarize key points
22,2093,0,Summarize key points
22,2094,0,Summarize key points
22,2095,0,Summarize key points
22,2096,0,Summarize key points
22,2097,3,
22,2098,2.5,
22,2099,3,
22,2100,3,
22,2101,2,
22,2102,3,
22,2103,2,
22,2104,3,
22,2105,3,
22,2106,2,
22,2107,2,
22,2108,2,
22,2109,2,
22,2110,2,
22,2111,2,
22,2112,2,
22,2113,3,
22,2114,2,
22,2115,2,
22,2116,2.5,
22,2117,1.5,
22,2118,2,
22,2119,1,
22,2120,1,
22,2121,2,ATS
22,2122,0,ATS
22,2123,1,
22,2124,2,Not scored round 1
22,2125,2,ATS
22,2126,0,ATS
22,2127,1,
22,2128,3,Not scored round 1
22,2129,1,ATS
22,2130,2,
22,2131,2,ATS
22,2132,3,Basic description required!!!!!!!!!
22,2133,2,
22,2134,2,Not scored round 1
22,2135,1,Minimal description required and ATS
22,2136,2,Basic description required!!!!!!!!!
22,2137,2,
22,2138,3,Not scored round 1
22,2139,0,Minimal description required and ATS
22,2140,1,
22,2141,3,
22,2142,2,
22,2143,3,
22,2144,1.5,
22,2145,0,
22,2146,2,
22,2147,2,
22,2148,2.5,
22,2149,1,
22,2150,2,
22,2151,1,
22,2152,2,
22,2153,2,
22,2154,1,
22,2155,1,
22,2156,1,
22,2157,1,
22,2158,1,
22,2159,2,
22,2160,2,ATS! 
22,2161,2,
22,2162,2,Not scored round 1
22,2163,2,
22,2164,0,ATS
22,2165,2,
22,2166,3,Not scored round 1
22,2167,2,ATS
22,2168,1,
22,2169,3,
22,2170,1,
22,2171,2,ATS
22,2172,2,
22,2173,1,
22,2174,2,
22,2175,1,ATS
22,2176,0,
22,2177,0,
22,2178,2,
22,2179,1,
22,2180,1,
22,2181,1,
22,2182,0,
22,2183,0,
22,2184,1,ATS!!!!!!!!!!!
22,2185,0,
22,2186,0,
22,2187,2,
22,2188,1,Not the question!
22,2189,2,
22,2190,2,
22,2191,3,
22,2192,0,Not the question!
22,2193,1,
22,2194,0,
22,2195,0,
22,2196,1,
22,2197,2,
22,2198,1,
22,2199,1,
22,2200,2,
22,2201,2,
22,2202,2,
22,2203,2,
22,2204,2.5,
22,2205,2.5,
22,2206,3,
22,2207,2.5,
22,2208,3,
22,2209,0,Not scored round 1
22,2210,2,Services are fairly standard app implementation services. No breadth from consulting partners. 
22,2211,1,Only handful of US-based consultants (and junior). Services are fairly standard app implementation services. No breadth from consulting partners. 
22,2212,2,
22,2213,0,Not scored round 1
22,2214,2,"Usually scored 2, and not much detail provided here, but will give benefit of the doubt."
22,2215,2,Only handful of US-based consultants (and junior). Services are fairly standard app implementation services. No breadth from consulting partners. 
22,2216,2.5,
22,2217,2.5,Being kind here.
22,2218,2.5,"Usually scored 2, and not much detail provided here, but will give benefit of the doubt."
22,2219,3,Being kind here
22,2220,3,
22,2221,1,Being kind here.
22,2222,0,
22,2223,1,Being kind here
22,2224,0,
22,2225,0,"This is about services offered to support SD&IM, not software. None of the suite folks"
22,2226,2,"Again, this is about supporting onboarding with services to enable outcomes, but with the mass onboarding software capabilities, this is made easier whoever does it so will give some credit"
22,2227,3,
22,2228,3,"Don't do it natively, but some credit given because of partners."
22,2229,0,"Will give a 2.5 for usage based pricing, but usage may not equate to delivered financial value for delivered savings."
22,2230,2,good!
22,2231,2,Good
22,2232,1,Being generous
22,2233,2.5,"Will give a 2.5 for usage based pricing, but usage may not equate to delivered financial value for delivered savings."
22,2234,3,good!
22,2235,2.5,Good
22,2236,1,Being generous
22,2237,2,
22,2238,3,
22,2239,4,Desc. and demo
22,2240,3,
22,2241,2,
22,2242,2,
22,2243,0,Desc. and demo
22,2244,2,
22,2245,3,"Dtails!,,,"
22,2246,3,Not scored round 1
22,2247,2,
22,2248,3,
22,2249,0,"Dtails!,,,"
22,2250,2,Not scored round 1
22,2251,3,
22,2252,3,
22,2253,4,Not scored round 1
22,2254,2,
22,2255,3,
22,2256,2.5,
22,2257,1,Not scored round 1
22,2258,4,
22,2259,3,
22,2260,3,
22,2261,4,
22,2262,3,
22,2263,3,
22,2264,2,
22,2265,3,
22,2266,3,
22,2267,2,
22,2268,1,
22,2269,3,
22,2270,3,
22,2271,1,
22,2272,2,
22,2273,2,
22,2274,2,Not scored round 1
22,2275,3,
22,2276,3,
22,2277,3,
22,2278,3,Not scored round 1
22,2279,1,
22,2280,3,ATS
22,2281,2,
22,2282,3,
22,2283,2,
22,2284,1,Not scored round 1
22,2285,2,
22,2286,2,Demo
22,2287,2.5,
22,2288,2,Not scored round 1
22,2289,3,
22,2290,3,Demo
22,2291,2,
22,2292,3,
22,2293,2,
22,2294,3,
22,2295,2,Not scored round 1
22,2296,3,
22,2297,1,
22,2298,2,
22,2299,2,Not scored round 1
22,2300,2,
22,2301,2,
22,2302,3,
22,2303,1,
22,2304,1,Not scored round 1
22,2305,2,
22,2306,1,
22,2307,2,
22,2308,3,Not scored round 1
22,2309,2,
22,2310,2,
22,2311,1,
22,2312,1,
22,2313,1,ATS
22,2314,0,
22,2315,0,
22,2316,0,
22,2317,1,ATS
22,2318,1,
22,2319,1,
22,2320,1,ATS
22,2321,2,
22,2322,1,
22,2323,2,
22,2324,2,Not scored round 1
22,2325,1,Not scored round 1
22,2326,2,
22,2327,3,
22,2328,,Not scored round 1
22,2329,2,Not scored round 1
22,2330,3,
22,2331,3,
22,2332,2,
22,2333,1,
22,2334,2,
22,2335,2,
22,2336,2,
22,2337,2.5,
22,2338,2,
22,2339,0,
22,2340,0,
22,2341,2.5,
22,2342,0,
22,2343,1,
22,2344,2,
22,2345,2.5,
22,2346,3,
22,2347,2,
22,2348,2,
22,2349,2,
22,2350,3,
22,2351,0,
22,2352,0,Not scored round 1
22,2353,2,
22,2354,2,
22,2355,2,
22,2356,3,Not scored round 1
22,2357,2,Not scored in round 1
22,2358,0,
22,2359,2,
22,2360,3,
22,2361,3,Not scored in round 1
22,2362,2.5,Not scored round 1
22,2363,2.5,Not scored round 1
22,2364,2,Not scored round 1
22,2365,2,Not scored round 1
22,2366,3,Not scored round 1
22,2367,2,Not scored round 1
22,2368,2,ATS
22,2369,2,Not scored round 1
22,2370,2,Not scored round 1
22,2371,2,ATS 
22,2372,1,ATS
22,2373,1,
22,2374,2,
22,2375,0,ATQ
22,2376,2,
22,2377,2,
22,2378,2,
22,2379,0,ATQ
22,2380,0,
22,2381,2,
22,2382,1,
22,2383,1,
22,2384,3,
22,2385,1,Not scored round 1  poor desc
22,2386,2,
22,2387,2,
22,2388,3,
22,2389,0,Not scored round 1  poor desc
22,2391,0,ATQ / ATS
22,2392,0,
22,2393,3,
22,2394,2,
22,2395,1,ATQ / ATS
22,2396,2,
22,2397,3,
22,2398,2,
22,2399,2,
22,2400,2,
22,2401,1,
22,2402,1,
22,2403,1,
22,2404,2,
22,2405,2,
22,2406,2,
22,2407,3,
22,2408,4,
22,2409,3,
22,2410,3,Description describes score of 2 - which is basically what most suite vendors have
22,2411,2,I give suite vendors 2 or 2.5 for this standard integration. Will give 2.5
22,2412,3,
22,2413,3,
22,2414,2,Description describes score of 2 - which is basically what most suite vendors have
22,2415,2.5,"Usually a 2, but will give 1/2 point for use of integrated partners"
22,2416,3,"I'd like this demo'd at some point, but will give 3 for now"
22,2417,2,
22,2418,3,
22,2419,2.5,"Usually a 2, but will give 1/2 point for use of integrated partners"
22,2420,3,Not even really a 2 because there's no project management engine with work breakdown structures and deliverable tied into the project plan.
22,2421,3,
22,2422,2,Right in line with score of 2 - like all the suite providers
22,2423,2,"Score is more like a 1-1.5, but will give a 2"
22,2424,2,"Score is more like a 1-1.5, but will give a 2"
22,2425,1,"If score of 3 is desired, then please demo fuzzy logic and how it works (proximity search, synonyms, NLP, etc.)"
22,2426,2,Right in line with score of 2 - like all the suite providers
22,2427,2,"If a 3 is desired, then we can run our standard AI clause classification test and send you an actual blinded contract and we'll see how well you can real-time parse the contract, extract metadata, and classify the clauses"
22,2428,2,"Suites are scored usually 2 or 2.5. I'm leaning towards 2, but will give 2.5 because of underlying Synertrade platform"
22,2429,2,"If score of 3 is desired, then please demo fuzzy logic and how it works (proximity search, synonyms, NLP, etc.)"
22,2430,2,
22,2431,2,"If a 3 is desired, then we can run our standard AI clause classification test and send you an actual blinded contract and we'll see how well you can real-time parse the contract, extract metadata, and classify the clauses"
22,2432,2.5,"Suites are scored usually 2 or 2.5. I'm leaning towards 2, but will give 2.5 because of underlying Synertrade platform"
22,2433,2,
22,2434,2,
22,2435,0,
22,2436,2.5,Suites scored 2 at most. A few best of breeds can do a little more.
22,2437,2,
22,2438,2.5,
22,2439,2.5,
22,2440,2,"Cost/spend planning is not what this is about. It's about CLM knowledge beyond forms/workflow. ""UCM"" model from Exari is good example"
22,2441,2,
22,2442,3.5,
22,2443,3,
22,2444,1.5,"Cost/spend planning is not what this is about. It's about CLM knowledge beyond forms/workflow. ""UCM"" model from Exari is good example"
22,2445,2,
22,2446,0,
22,2447,2,
22,2448,2,
22,2449,2,
22,2450,3,
22,2451,2,
22,2452,2,
22,2453,2,
22,2454,2,
22,2455,2,
22,2456,1,
22,2457,2,
22,2458,3,
22,2459,2,
22,2460,1,
22,2461,1,
22,2462,1,
22,2463,1,
22,2464,0,
22,2465,1,
22,2466,1,
22,2467,2,
22,2468,2,
22,2469,2,
22,2470,0,
22,2471,3,
22,2472,2,
22,2473,2,
22,2474,2,
22,2475,2,
22,2476,2.5,
22,2477,2.5,
22,2478,2,
22,2479,1,
22,2480,1,
22,2481,2,
22,2482,3,
22,2483,2,
22,2484,2,
22,2485,2,
22,2486,2,
22,2487,1,
22,2488,3,
22,2489,2.5,
22,2490,2,
22,2491,1,
22,2492,2,
22,2493,2,
22,2494,2,
22,2495,2,
22,2496,2,
22,2497,2,
22,2498,2,
22,2500,2,
22,2501,2,
22,2502,1,
22,2503,1,
22,2504,3,
22,2505,3,
22,2506,2,
22,2507,1,
22,2508,1,
22,2509,1,
22,2510,1,
22,2511,1,
22,2512,1,
22,2513,1,
22,2514,1,
22,2515,1,
22,2516,1,
22,2517,1,
22,2518,1,
22,2519,0,
22,2520,1,
22,2521,2,
22,2522,2,
22,2523,2,
22,2524,2,
22,2525,2,
22,2526,2,
22,2527,1,
22,2528,2,
22,2529,2,
22,2530,2,
22,2531,1,
22,2532,2,
22,2533,2,
22,2534,1,
22,2535,1,
22,2536,2,
22,2537,2,
22,2538,1,
22,2539,3,
22,2540,2,
22,2541,1,
22,2542,3,
22,2543,2,
22,2544,3,
22,2545,2.5,
22,2546,2,
22,2547,2,
22,2548,2,
22,2549,2,
22,2550,2,
22,2551,2,
22,2552,2,
22,2553,3,
22,2554,2,
22,2555,3,
22,2556,2,
22,2557,2,
22,2558,3,
22,2559,2,
22,2560,2,
22,2561,2,
22,2562,2,
22,2563,3,
22,2564,2,
22,2565,1,
22,2566,2,
22,2567,0,
22,2568,0,
22,2569,2,
22,2570,2.5,
22,2571,2.5,
22,2572,1,
22,2573,1,
22,2574,1,
22,2575,0,
22,2576,2,
22,2577,1,
22,2578,2,
22,2579,2,
22,2580,1,
22,2581,2,
22,2582,2,
22,2583,2,
22,2584,2,
22,2585,2,
22,2586,2,
22,2587,2,
22,2588,2,
22,2589,2,
22,2590,2,
22,2591,1,
22,2592,1,
22,2593,2,
22,2594,2,
22,2595,1,
22,2596,2,
22,2597,2,
22,2598,2,
22,2599,2,
22,2600,1,
22,2601,2,
22,2602,3,
22,2603,2,
22,2604,2,
22,2605,1,
22,2606,2,
22,2607,1,
22,2608,2,
22,2609,1,
22,2610,2,
22,2611,2,
22,2612,2,
22,2613,1,
22,2614,2,
22,2615,2,
22,2616,2,
22,2617,2,
22,2618,2,
22,2619,3,
22,2620,3,
22,2621,3,
22,2622,3,
22,2623,3,
22,2624,3,
22,2625,3,
22,2626,2,
22,2627,2,
22,2628,1,
22,2629,2,
22,2630,2,
22,2631,2,
22,2632,3,
22,2633,3,
22,2634,1,
22,2635,1,
22,2636,1,
22,2637,1,
22,2638,2,
22,2639,2,
22,2640,2,
22,2641,2,
22,2642,1,
22,2643,2,
22,2644,1,
22,2645,1,
22,2646,2,
22,2647,2,
22,2648,2,
22,2649,3,
22,2650,3,
22,2651,0,
22,2652,2,
22,2653,3,
22,2654,1,
22,2655,0,
22,2656,1,
22,2657,1,
22,2658,2,
22,2659,0,
23,138,4,
23,139,3,
23,140,3,
23,141,3,
23,142,3.5,
23,143,3,
23,144,3,
23,145,2.5,"great new features, keeping score, not seeing something outstanding based on peers…. "
23,146,3.5,
23,147,0,
23,148,0,
23,149,3,
23,150,3.5,
23,151,4,
23,152,4,
23,153,3,
23,154,3,Keeping t a 3. Looking forward to see the new features
23,155,3,
23,156,3.5,
23,157,3.5,
23,158,4,
23,159,3,
23,160,3.5,
23,161,3,
23,162,3,
23,163,3.5,
23,164,4,
23,165,3,
23,166,3,
23,167,3,
23,168,3,
23,169,3,
23,170,3,
23,171,3,Keeping t a 3. Looking forward to see the new features
23,172,0,
23,173,3.5,add 0.5 Not unique based on peers for a 4
23,174,3,
23,175,4,
23,176,1,
23,177,3,
23,178,3,
23,179,2.5,
23,180,2,updated to a 2
23,181,2.5,
23,182,1,
23,183,3,
23,184,3,
23,185,3,
23,186,3,
23,187,3.5,
23,188,2,Keeping a 2..updates are part of common features
23,189,3.5,
23,190,3.5,Add 0.5 .. Need a demonstration
23,191,3,
23,192,3,
23,193,3,
23,194,1,
23,195,3.5,
23,196,4,
23,197,3.5,
23,198,3.5,
23,199,3,
23,200,3,
23,201,3,
23,202,2,
23,203,2,
23,204,4,
23,205,4,
23,206,3,
23,207,3.5,
23,208,3,
23,209,3,
23,210,1,
23,211,3.5,
23,212,0,
23,213,1,update to 1…looking forward to see these new features
23,214,3,
23,215,0,
23,216,3,
23,217,0,
23,218,2,
23,219,2,
23,220,2,
23,221,3,
23,222,2,
23,223,3,
23,224,3.5,
23,225,0,
23,226,3,
23,244,3,
23,245,2,
23,246,1,
23,247,3,
23,248,2,
23,249,2,
23,250,2,
23,251,3,
23,252,2,
23,253,2,
23,254,1,
23,255,3,
23,256,2,
23,257,3,
23,258,3,
23,259,3,
23,260,3,
23,261,3,
23,262,3,
23,263,2,
23,264,3,
23,265,3,
23,266,2,
23,267,3,
23,268,3,
23,269,3.5,"It's cleaner, but not that much more powerful than last time, and not much in the way of auto non-buyer verification, which is a key requirement for a 4"
23,270,2,
23,271,1,
23,272,2.5,looking for integration options with external networks and phone/e-fax campaign management
23,273,3,checks and deep integration into approval workflow
23,274,3,
23,275,3,
23,276,3,
23,277,3,
23,278,2,
23,279,2,
23,280,2,
23,281,2,
23,283,3,
23,284,3,
23,285,0,
23,286,3,
23,287,3,
23,288,3,
23,289,3,
23,290,3,
23,291,3,
23,292,3,
23,293,3,
23,294,2,
23,295,2,
23,296,4,
23,297,2,
23,298,4,
23,299,3,
23,300,3,
23,301,3,
23,302,3,
23,303,2,
23,304,1,
23,305,2,
23,306,0,
23,307,0,
23,308,3,
23,309,2,
23,310,1,
23,311,2,
23,312,1,
23,313,3,"auto means the presence of AI that identify the right search and, better yet, construct the search"
23,314,3,
23,315,0,
23,316,3,
23,317,2,
23,318,3,
23,319,2,
23,320,3,
23,321,2,
23,322,3,
23,323,3,
23,324,3,
23,325,3,
23,326,3,
23,327,2,
23,328,1,
23,329,1,
23,330,2,
23,331,2,
23,332,2,
23,333,3,
23,334,4,
23,335,4,
23,336,3,
23,337,3,
23,338,3,
23,339,2,
23,340,3,
23,341,3,
23,342,1,
23,343,2,
23,344,0,
23,345,0,
23,346,0,
23,347,2,
23,348,2,
23,349,4,
23,350,3,
23,351,3,
23,352,3,
23,353,2,
23,354,3,
23,355,2,
23,356,2,
23,357,3,
23,358,3,
23,359,2,
23,360,2,
23,361,2,
23,362,2,
23,363,2,
23,364,2,
23,365,2,
23,366,3,
23,367,2,
23,368,0,
23,369,1,
23,370,1,
23,371,1,
23,372,1,
23,373,2,
23,374,1,
23,375,1,
23,376,3,
23,377,2,
23,378,0,
23,379,1,
23,380,0,
23,381,0,
23,382,1,
23,383,3,
23,384,2,
23,385,3,
23,386,2,
23,387,3,
23,388,2,
23,389,4,
23,390,3,
23,391,3,
23,392,3,
23,393,3,
23,394,3,
23,395,3,
23,396,2,
23,397,2,
23,398,2,
23,399,2,
23,400,2,
23,401,2,
23,402,4,
23,403,4,defaulting to last round Jaggaer Advantage scores when they ae higher ... 
23,404,5,defaulting to last round Jaggaer Advantage scores when they ae higher ... 
23,405,5,defaulting to last round Jaggaer Advantage scores when they ae higher ... 
23,406,2,defaulting to last round Jaggaer Advantage scores when they ae higher ... 
23,407,1,
23,408,3,defaulting to last round Jaggaer Advantage scores when they ae higher ... 
23,409,3,
23,410,3,
23,411,3,
23,412,3,
23,413,3,
23,414,3,
23,415,3,
23,416,3,
23,417,3,
23,419,3,
23,420,3,
23,421,2,
23,422,3,
23,423,3,
23,424,3,
23,425,3,
23,426,3,
23,427,3,
23,428,4,
23,429,3,
23,430,1,
23,431,1,
23,432,3,
23,433,2,
23,434,2,
23,435,2,
23,436,3,
23,437,3,
23,438,4,
23,439,3,
23,440,3,
23,441,3,
23,442,3,
23,443,1,
23,445,0,
23,446,1,
23,447,0,
23,448,3,
23,449,3,
23,450,3,
23,451,3,
23,452,2,
23,453,2,
23,454,2,
23,455,1,
23,456,2,
23,457,3,
23,458,3,
23,459,3,
23,460,3,
23,461,2,
23,462,2,
23,463,3,
23,464,3,
23,465,3,
23,466,2,
23,467,3,
23,468,4,
23,469,0,
23,470,0,
23,471,3,
23,472,0,
23,473,3,
23,474,1,
23,475,1,
23,476,1,
23,477,3,
23,478,3,
23,479,3,
23,480,3,
23,481,3,
23,482,3,
23,483,3,
23,484,3,
23,485,3,
23,486,3,
23,487,3,
23,488,4,
23,489,4,
23,490,4,
23,491,1,
23,492,1,
23,493,3,defaulting to Jaggaer Advantage scores ... 
23,494,3,
23,495,3,
23,496,3,
23,497,4,
23,498,3,
23,499,3,
23,500,3,
23,501,3,
23,502,3,
23,503,2,
23,504,3,"technicaly, just a shortuct overlay on self-identification with a buyer controlled pre-qual step..."
23,505,4,
23,506,4,
23,507,3,
23,508,4,
23,509,4,
23,510,2,
23,511,4,
23,512,3,
23,513,3,
23,514,3,
23,515,3,
23,516,3,
23,517,3,
23,518,3,
23,519,4,
23,520,3,
23,521,3,
23,522,4,
23,523,4,
23,524,3,
23,525,3,
23,526,2,
23,527,0,
23,528,2,
23,529,2,
23,530,2,
23,531,2,
23,532,2,
23,533,3,
23,534,3,
23,535,3,
23,536,3,
23,537,3,
23,538,1,
23,539,1,
23,540,0,
23,541,2,
23,542,2,
23,543,2,
23,544,3,
23,545,1,
23,546,2,getting better
23,547,1,seems most risk id is still manual besides DP lists
23,548,0,
23,549,0,
23,550,2,
23,551,2,
23,552,1,
23,553,0,
23,554,1,
23,555,1,
23,556,3,
23,557,3,
23,558,2,
23,559,2,
23,560,1,
23,561,0,
23,562,4,
23,563,3,
23,564,3,
23,565,3,
23,566,3,
23,567,3,
23,568,1,
23,569,4,
23,570,3,
23,571,2,
23,572,0,
23,573,2,
23,574,1,
23,575,0,
23,576,2,
23,577,0,
23,578,1,
23,579,3,
23,580,2,
23,581,3,
23,582,4,
23,583,3,
23,584,2,
23,585,2,
23,586,3,
23,587,3,
23,588,3,
23,589,3,
23,590,2,
23,591,4,
23,592,3,
23,593,4,defaulting to Jaggaer Advantage scores ... 
23,594,3,defaulting to Jaggaer Advantage scores ... 
23,595,3,
23,596,3,
23,597,3,
23,598,3,
23,599,2,
23,600,2,
23,601,4,
23,602,2,
23,603,3,
23,604,3,
23,605,3,
23,606,0,
23,607,3,
23,608,2,
23,609,2,
23,610,2,
23,611,2,
23,612,2,
23,613,3,
23,614,1,
23,615,3,
23,616,3,
23,617,3,
23,618,3,
23,619,1,
23,620,0,
23,621,3,
23,622,3,
23,623,2,
23,624,3,
23,625,3.5,
23,626,3,
23,627,3.5,
23,628,3,
23,629,2.5,
23,630,3,
23,631,3,
23,632,2,
23,633,2.5,
23,634,2,
23,635,3,
23,636,2,
23,637,1.5,
23,638,1.5,
23,639,1,
23,640,3,
23,642,4,
23,644,3,
23,646,0,
23,647,2,
23,648,1,
23,649,0,
23,650,2,
23,651,0,
23,652,1,
23,655,4,
23,656,3,
23,657,3,
23,659,3,
23,660,3,
23,661,2,
23,662,3,
23,663,3,
23,664,2,
23,665,3,
23,666,2.5,
24,138,4,
24,139,2.5,
24,140,3,
24,141,3,
24,142,3,
24,143,2,
24,144,3,
24,145,2,
24,146,4,
24,147,0,
24,148,0,
24,149,4,
24,150,3,
24,151,4,
24,152,3,
24,153,3,
24,154,3,
24,155,0,
24,156,3,
24,157,3,
24,158,2,
24,159,2,
24,160,2,
24,161,1,
24,162,3,
24,163,2,
24,164,2,
24,165,3,
24,166,1,
24,167,2,
24,168,2,
24,169,2,
24,170,3,
24,171,3,
24,172,0,
24,173,2,
24,174,1,
24,175,4,
24,176,2,
24,177,2,
24,178,2.5,
24,179,3,
24,180,3,
24,181,0,
24,182,0,
24,183,2,
24,184,2,
24,185,3,
24,186,0,
24,187,1,
24,188,0,
24,189,1,
24,190,0,
24,191,1,
24,192,0,
24,193,1,
24,194,0,
24,195,3.5,
24,196,2,
24,197,2,
24,198,3.5,
24,199,3,
24,200,0,
24,201,0,
24,202,1,
24,203,3,
24,204,2.5,
24,205,2,
24,206,3,
24,207,2,
24,208,2,
24,209,3,
24,210,2,
24,211,3,
24,212,0,
24,213,0,
24,214,0,
24,215,0,
24,216,2,
24,217,0,
24,218,0,
24,219,0,
24,220,0,
24,221,2,
24,222,1,
24,223,4,
24,224,0,
24,225,2,
24,226,0,
25,138,3.5,
25,139,3,
25,140,3.5,
25,141,3.5,
25,142,3,
25,143,3,
25,144,2,Can√î√¶¬¥t see advanced analytics
25,145,2,
25,146,0,
25,147,4,
25,148,3,
25,149,3,
25,150,3,
25,151,3.5,
25,152,3,
25,153,3,
25,154,4,
25,155,4,
25,156,3.5,
25,157,4,
25,158,2.5,"Need more information in regrads of handling complex scenarios, seems to standard with the info provided"
25,159,3,
25,160,2.5,"Need more information in regrads of handling complex scenarios, seems to standard with the info provided"
25,161,2.5,"Seems standard features, need more info of complex scenarios or advanced features"
25,162,2.5,"Seems standard features, need more info of complex scenarios or advanced features"
25,163,3,
25,164,2,"Seems standard features, need more info of complex scenarios or advanced features"
25,165,2,"Seems standard features, need more info of complex scenarios or advanced features"
25,166,3,
25,167,2.5,"Seems standard features, need more info of complex scenarios or advanced features"
25,168,3,
25,169,2,"Seems standard analytics, need to see advanced analytics"
25,170,3,
25,171,2,
25,172,4,
25,173,3,
25,174,3,
25,175,3,
25,176,3,
25,177,3,
25,178,3,
25,179,2,"Seems standard collaboration features, need more info on advanced collaboration mechanism"
25,180,2.5,"Seems standard features, need more info of complex scenarios or advanced features"
25,181,3,
25,182,2,Seems standard integrations. Need more info on aout-of the box integration with 3PL and advance features
25,183,3,
25,184,2,"Seems standard analytics, need to see advanced analytics"
25,185,3,
25,186,0,
25,187,3,
25,188,0,
25,189,3,
25,190,3.5,
25,191,3,
25,192,2,
25,193,2,
25,194,2,Seems standard integrations. Need more info on aout-of the box integration with 3PL and advance features
25,195,2.5,"Seems standard capablities, need more info on advanced fetaures and complex scenarios management"
25,196,2.5,"Seems standard capablities, need more info on advanced SIM fetaures and complex scenarios management"
25,197,2.5,"Seems standard capablities, need more info on advanced SRM out-of-the box fetaures and complex scenarios management"
25,198,3,
25,199,3,
25,200,3,
25,201,0,
25,202,4,
25,203,2.5,
25,204,3.5,
25,205,3.5,
25,206,3,
25,207,3,
25,208,3,
25,209,2,
25,210,3,
25,211,3,
25,212,4,
25,213,3,
25,214,3,
25,215,0,
25,216,3,
25,217,2,
25,218,3,
25,219,4,
25,220,3,
25,221,2,
25,222,4,
25,223,4,
25,224,2,
25,225,2,
25,226,2,
25,244,0,"demo embedded capabilities during the feedback round and we'll reconsider -- we can score integrated capabilities, but not punch-out to separate systems "
25,247,2,
25,249,2,"... from demo ... reports can display trends over time, but no capability to define expected trends and alerts to notify of unexpected changes"
25,251,2,"basic formula, but good modelling & population "
25,252,2,
25,253,2,
25,254,2,can suck 'em in and work with 'em in an event
25,255,2,basic Excel ... 
25,256,2,
25,257,3,demo'd deep
25,258,3,demo'd deep -- 
25,259,3,
25,260,2,
25,261,2,
25,262,2.5,budget updates over time; but do not see any internal projection update capablity
25,263,2,
25,264,2,
25,265,3,
25,266,2,
25,267,3,
25,268,2,
25,269,3.5,"good, but some peers are better"
25,270,2,
25,271,2,
25,272,4,they made the case
25,273,3,they made A case
25,274,4,they made the case 
25,276,2,
25,277,2,
25,278,2,
25,279,2,
25,280,2,
25,281,1,
25,282,0,
25,283,2,
25,284,2,
25,285,0,
25,286,2.5,
25,287,2,
25,288,2.5,
25,289,2.5,
25,290,3,"excel, templates, etc. are average for BiC RFX platforms ... "
25,291,3,components are average for BiC RFX platforms
25,292,3,
25,293,3,extensiveness is about avg for BiC RFX platforms
25,294,2,
25,295,2,
25,296,3,
25,297,1,
25,298,0,
25,299,3,
25,300,2,
25,301,3,
25,302,2,
25,303,1,
25,304,3,
25,305,2,
25,306,3,
25,307,0,
25,308,2,
25,309,1,
25,310,2,
25,311,2,""""""
25,312,1,
25,313,3,can hook into external networks
25,314,3,
25,315,2,
25,316,2,
25,317,2,
25,318,2,
25,319,3,
25,320,2,
25,321,2.5,
25,322,3,
25,323,3,
25,324,2,
25,325,3,
25,326,2.5,
25,327,2,
25,328,2.5,"the majority of capabilites demo'd were ""global"" to the auction - what is at the lot/item level and can suppliers be blocked individually?"
25,329,2,
25,330,3,
25,331,2,
25,332,0,
25,333,2.5,"advanced search, not (hybrid) AI smart ... "
25,334,0,
25,335,0,
25,336,0,
25,337,0,
25,338,0,
25,339,0,
25,340,0,
25,341,0,
25,342,0,
25,343,1,
25,344,0,
25,345,0,
25,346,0,
25,347,0,
25,348,0,
25,349,0,
25,350,3,
25,351,3,
25,352,3,
25,353,1.5,"didn't see (auto-creation of) distinguishable meta data, just versioning"
25,354,2,
25,355,2,
25,356,2,
25,357,1.5,did not address/demo clause level
25,358,2,
25,359,0,this is about metric tracking -- which could be contract award related / performance related / etc. This needs to be addressed better
25,360,3,
25,361,3,
25,362,2,
25,363,2,
25,364,2.5,
25,365,1,
25,366,2,
25,367,3,
25,368,0,
25,369,3,
25,370,2,
25,371,2.5,"trends can be analyzed in reports, but its up to usuers to discuss potential issues ... "
25,372,0,
25,373,2,surveys can be used to collect issues; and buyers and suppliers can communicate
25,374,0,you have pretty decent project management -- so why don't you have this? Not too hard to build when you had the foresight to build project manageent ... 
25,375,2,the ability to define necessary actions and milestones and suppliers can respond when an action is complete ... but no incorporation into project plans
25,376,2.5,
25,377,4,custom cloud architecture configurations are available
25,378,2.5,custom configuration options per client
25,379,3,
25,380,0,
25,381,1,
25,382,0,
25,383,3,
25,384,3,
25,385,4,they made the case 
25,386,3.5,
25,387,4,integrates with half a dozen other P2P systems that can be configured out of the box
25,388,3,
25,389,3,
25,390,3,
25,391,3,
25,392,3,
25,393,3,
25,394,3,
25,395,3,
25,396,2,
25,397,3,
25,398,2,
25,399,3,
25,400,2,
25,401,3,
25,402,2,
25,403,3,
25,404,0,
25,405,3,
25,406,2,
25,407,3,
25,408,4,
25,2000,2,
25,2001,3,
25,2002,2,
25,2003,3,
25,2004,3,
25,2005,0,
25,2006,3,
25,2007,2,
25,2008,3,
25,2009,2,
