persona_id,m_id,e_id,weight,p-m-e,weight,not in A,
5,1,2025,0.6,5-1-2025,0.6,131,
5,1,2026,0.4,5-1-2026,0.4,136,
5,1,2027,0.6,5-1-2027,0.6,141,
5,1,2028,0.6,5-1-2028,0.6,146,
5,1,2029,0,5-1-2029,0,151,
5,1,2030,0,5-1-2030,0,156,
5,1,2031,0.6,5-1-2031,0.6,161,
5,1,2032,0.4,5-1-2032,0.4,166,
5,1,2033,0.2,5-1-2033,0.2,171,
5,1,2034,0.6,5-1-2034,0.6,176,
5,1,2035,0.6,5-1-2035,0.6,181,
5,1,2037,0.2,5-1-2037,0.2,186,
5,1,2038,0.2,5-1-2038,0.2,#N/A,1
5,1,2039,0,5-1-2039,0,#N/A,1
5,1,2040,0.2,5-1-2040,0.2,191,
5,1,2041,0.4,5-1-2041,0.4,196,
5,1,2042,0.4,5-1-2042,0.4,201,
5,1,2043,0.2,5-1-2043,0.2,206,
5,1,2044,1,5-1-2044,1,211,
5,1,2050,0.4,5-1-2050,0.4,216,
5,1,2051,0.4,5-1-2051,0.4,221,
5,1,2052,0.4,5-1-2052,0.4,226,
5,1,2053,0,5-1-2053,0,231,
5,1,2054,0.6,5-1-2054,0.6,236,
5,1,2055,0.6,5-1-2055,0.6,241,
5,1,2056,0,5-1-2056,0,246,
5,1,2057,0.6,5-1-2057,0.6,251,
5,1,2058,0.6,5-1-2058,0.6,256,
5,1,2059,0.4,5-1-2059,0.4,261,
5,1,2060,0.2,5-1-2060,0.2,266,
5,1,2061,0.4,5-1-2061,0.4,271,
5,1,2064,0.2,5-1-2064,0.2,276,
5,1,2065,0.6,5-1-2065,0.6,281,
5,1,2066,0.2,5-1-2066,0.2,286,
5,1,2077,0.2,5-1-2077,0.2,291,
5,1,2078,0.6,5-1-2078,0.6,296,
5,1,2079,0.4,5-1-2079,0.4,301,
5,1,2080,0.2,5-1-2080,0.2,306,
5,1,2081,0,5-1-2081,0,311,
5,1,2082,0.4,5-1-2082,0.4,316,
5,1,2083,0,5-1-2083,0,321,
5,1,2084,0,5-1-2084,0,326,
5,1,2085,1,5-1-2085,1,331,
5,1,2086,0.5,5-1-2086,0.5,336,
5,1,2087,0.3,5-1-2087,0.3,341,
5,1,2088,1,5-1-2088,1,346,
5,1,2089,1,5-1-2089,1,351,
5,1,2090,0.6,5-1-2090,0.6,356,
5,1,2091,0.8,5-1-2091,0.8,361,
5,1,2092,0.8,5-1-2092,0.8,366,
5,1,2093,0.8,5-1-2093,0.8,371,
5,1,2094,0.8,5-1-2094,0.8,376,
5,1,2095,0.5,5-1-2095,0.5,381,
5,1,2096,0.5,5-1-2096,0.5,386,
5,1,2097,0.5,5-1-2097,0.5,391,
5,1,2098,0.6,5-1-2098,0.6,396,
5,1,2099,0.2,5-1-2099,0.2,401,
5,1,2100,0.6,5-1-2100,0.6,406,
5,1,2101,0.5,5-1-2101,0.5,411,
5,1,2102,0.4,5-1-2102,0.4,416,
5,1,2103,0.2,5-1-2103,0.2,421,
5,1,2104,0.2,5-1-2104,0.2,426,
5,1,2105,0.6,5-1-2105,0.6,431,
5,1,2106,1,5-1-2106,1,436,
5,1,2107,0.6,5-1-2107,0.6,441,
5,1,2108,0.6,5-1-2108,0.6,446,
5,1,2109,0.2,5-1-2109,0.2,451,
5,1,2110,0.6,5-1-2110,0.6,456,
5,1,2111,0.4,5-1-2111,0.4,461,
5,1,2112,0,5-1-2112,0,466,
5,1,2113,0.2,5-1-2113,0.2,471,
5,1,2114,0.4,5-1-2114,0.4,476,
5,1,2115,0.4,5-1-2115,0.4,481,
5,1,2116,0.4,5-1-2116,0.4,486,
5,1,2117,0.2,5-1-2117,0.2,491,
5,1,2118,0.1,5-1-2118,0.1,496,
5,1,2119,0,5-1-2119,0,501,
5,1,2120,0.4,5-1-2120,0.4,506,
5,1,2121,0.6,5-1-2121,0.6,511,
5,1,2122,0,5-1-2122,0,516,
5,1,2123,0,5-1-2123,0,521,
5,1,2124,0.2,5-1-2124,0.2,526,
5,1,2125,0.2,5-1-2125,0.2,531,
5,1,2126,0,5-1-2126,0,536,
5,1,2127,0,5-1-2127,0,541,
5,1,2128,0.2,5-1-2128,0.2,546,
5,1,2129,0.8,5-1-2129,0.8,551,
5,1,2130,0.8,5-1-2130,0.8,556,
5,1,2131,1,5-1-2131,1,561,
5,1,2132,1,5-1-2132,1,566,
5,1,2133,0.6,5-1-2133,0.6,571,
5,1,2134,1,5-1-2134,1,576,
5,1,2135,0.2,5-1-2135,0.2,581,
5,1,2136,0.2,5-1-2136,0.2,586,
5,1,2137,0.2,5-1-2137,0.2,591,
5,1,2138,0.8,5-1-2138,0.8,596,
5,1,2139,0.6,5-1-2139,0.6,601,
5,1,2140,0.6,5-1-2140,0.6,606,
5,1,2141,0.8,5-1-2141,0.8,611,
5,1,2142,0.6,5-1-2142,0.6,616,
5,1,2143,0.4,5-1-2143,0.4,621,
5,1,2144,0.4,5-1-2144,0.4,626,
5,1,2145,0.2,5-1-2145,0.2,631,
5,1,2146,0.1,5-1-2146,0.1,636,
5,1,2147,0.4,5-1-2147,0.4,641,
5,1,2148,1,5-1-2148,1,646,
5,1,2214,0.8,5-1-2214,0.8,651,
5,1,2215,1,5-1-2215,1,656,
5,1,2216,0.6,5-1-2216,0.6,661,
5,1,2217,0.6,5-1-2217,0.6,666,
5,1,2218,1,5-1-2218,1,671,
5,1,2219,0.6,5-1-2219,0.6,676,
5,1,2220,0.8,5-1-2220,0.8,681,
5,1,2221,0.2,5-1-2221,0.2,686,
5,1,2222,0.8,5-1-2222,0.8,691,
5,1,2223,0.2,5-1-2223,0.2,696,
5,1,2224,0.1,5-1-2224,0.1,701,
5,1,2225,0.1,5-1-2225,0.1,706,
5,1,2226,0.4,5-1-2226,0.4,711,
5,1,2230,0.8,5-1-2230,0.8,716,
5,1,2447,0.8,5-1-2447,0.8,721,
5,1,2448,0.8,5-1-2448,0.8,726,
5,1,2449,0.8,5-1-2449,0.8,731,
5,1,2450,0.8,5-1-2450,0.8,736,
5,1,2451,0.8,5-1-2451,0.8,741,
5,1,2452,0.8,5-1-2452,0.8,746,
5,1,2453,0.8,5-1-2453,0.8,751,
5,1,2454,0.6,5-1-2454,0.6,756,
5,1,2455,0.8,5-1-2455,0.8,761,
5,1,2456,0.6,5-1-2456,0.6,766,
5,1,2457,0.8,5-1-2457,0.8,771,
5,1,2458,0.6,5-1-2458,0.6,776,
5,1,2459,0.6,5-1-2459,0.6,781,
5,1,2460,0.6,5-1-2460,0.6,786,
5,1,2461,1,5-1-2461,1,791,
5,1,2462,1,5-1-2462,1,796,
5,1,2463,0.6,5-1-2463,0.6,801,
5,1,2464,0.5,5-1-2464,0.5,806,
5,1,2465,0.6,5-1-2465,0.6,811,
5,1,2466,1,5-1-2466,1,816,
5,1,2467,0.4,5-1-2467,0.4,821,
5,1,2468,0.8,5-1-2468,0.8,826,
5,1,2469,0.8,5-1-2469,0.8,831,
5,1,2470,0.2,5-1-2470,0.2,836,
5,1,2471,0.6,5-1-2471,0.6,841,
5,1,2472,0.6,5-1-2472,0.6,846,
5,1,2473,0.6,5-1-2473,0.6,851,
5,1,2474,0.6,5-1-2474,0.6,856,
5,1,2475,0.6,5-1-2475,0.6,861,
5,1,2476,0.8,5-1-2476,0.8,866,
5,1,2477,0.8,5-1-2477,0.8,871,
5,1,2478,0.8,5-1-2478,0.8,876,
5,1,2479,0.4,5-1-2479,0.4,881,
5,1,2480,0.4,5-1-2480,0.4,886,
5,1,2481,0.8,5-1-2481,0.8,891,
5,1,2482,0.4,5-1-2482,0.4,896,
5,1,2483,0.4,5-1-2483,0.4,901,
5,1,2484,0.6,5-1-2484,0.6,906,
5,1,2485,0.2,5-1-2485,0.2,911,
5,1,2486,0.5,5-1-2486,0.5,916,
5,1,2487,0.4,5-1-2487,0.4,921,
5,1,2488,0.8,5-1-2488,0.8,926,
5,1,2489,0.8,5-1-2489,0.8,931,
5,1,2490,0.4,5-1-2490,0.4,936,
5,1,2491,0.6,5-1-2491,0.6,941,
5,1,2492,0.8,5-1-2492,0.8,946,
5,1,2493,0.6,5-1-2493,0.6,951,
5,1,2494,0.6,5-1-2494,0.6,956,
5,1,2495,0.6,5-1-2495,0.6,961,
5,1,2496,0.2,5-1-2496,0.2,966,
5,1,2497,0.1,5-1-2497,0.1,971,
5,1,2498,0.4,5-1-2498,0.4,976,
5,1,2499,0.8,5-1-2499,0.8,981,
5,1,2500,0.4,5-1-2500,0.4,986,
5,1,2501,0.1,5-1-2501,0.1,991,
5,1,2502,0.5,5-1-2502,0.5,996,
5,1,2503,0.4,5-1-2503,0.4,1001,
5,1,2504,0.8,5-1-2504,0.8,1006,
5,1,2505,0.8,5-1-2505,0.8,1011,
5,1,2506,0.8,5-1-2506,0.8,1016,
5,1,2507,0.8,5-1-2507,0.8,1021,
5,1,2508,0.6,5-1-2508,0.6,1026,
5,1,2509,0.8,5-1-2509,0.8,1031,
5,1,2510,0.8,5-1-2510,0.8,1036,
5,1,2511,0.6,5-1-2511,0.6,1041,
5,1,2512,0.6,5-1-2512,0.6,1046,
5,1,2513,0.6,5-1-2513,0.6,1051,
5,1,2514,0.6,5-1-2514,0.6,1056,
5,1,2515,0.6,5-1-2515,0.6,1061,
5,1,2516,0.6,5-1-2516,0.6,1066,
5,1,2517,0.4,5-1-2517,0.4,1071,
5,1,2518,0.4,5-1-2518,0.4,1076,
5,1,2519,0.4,5-1-2519,0.4,1081,
5,1,2520,0.4,5-1-2520,0.4,1086,
5,1,2521,0.6,5-1-2521,0.6,1091,
5,1,2522,0.8,5-1-2522,0.8,1096,
5,1,2523,0.6,5-1-2523,0.6,1101,
5,1,2524,0.6,5-1-2524,0.6,1106,
5,1,2525,0.6,5-1-2525,0.6,1111,
5,1,2526,0.8,5-1-2526,0.8,1116,
5,1,2527,0.4,5-1-2527,0.4,1121,
5,1,2528,0.6,5-1-2528,0.6,1126,
5,1,2529,0.4,5-1-2529,0.4,1131,
5,1,2530,0.6,5-1-2530,0.6,1136,
5,1,2531,0.5,5-1-2531,0.5,1141,
5,1,2532,0.6,5-1-2532,0.6,1146,
5,1,2533,0.6,5-1-2533,0.6,1151,
5,1,2534,0.2,5-1-2534,0.2,1156,
5,1,2535,0.4,5-1-2535,0.4,1161,
5,1,2536,0.6,5-1-2536,0.6,1166,
5,1,2537,0.4,5-1-2537,0.4,1171,
5,1,2538,0.5,5-1-2538,0.5,1176,
5,1,2539,0.8,5-1-2539,0.8,1181,
5,1,2540,0.8,5-1-2540,0.8,1186,
5,1,2541,0.6,5-1-2541,0.6,1191,
5,1,2542,0.6,5-1-2542,0.6,1196,
5,1,2543,0.6,5-1-2543,0.6,1201,
5,1,2544,0.8,5-1-2544,0.8,1206,
5,1,2545,0.6,5-1-2545,0.6,1211,
5,1,2546,0.8,5-1-2546,0.8,1216,
5,1,2547,0.6,5-1-2547,0.6,1221,
5,1,2548,1,5-1-2548,1,1226,
5,1,2549,1,5-1-2549,1,1231,
5,1,2550,0.8,5-1-2550,0.8,1236,
5,1,2551,0.6,5-1-2551,0.6,1241,
5,1,2552,0.8,5-1-2552,0.8,1246,
5,1,2553,1,5-1-2553,1,1251,
5,1,2554,0.8,5-1-2554,0.8,1256,
5,1,2555,1,5-1-2555,1,1261,
5,1,2556,0.6,5-1-2556,0.6,1266,
5,1,2557,0.6,5-1-2557,0.6,1271,
5,1,2558,1,5-1-2558,1,1276,
5,1,2559,0.6,5-1-2559,0.6,1281,
5,1,2560,0.6,5-1-2560,0.6,1286,
5,1,2561,0.6,5-1-2561,0.6,1291,
5,1,2562,0.8,5-1-2562,0.8,1296,
5,1,2563,0.8,5-1-2563,0.8,1301,
5,1,2564,0.8,5-1-2564,0.8,1306,
5,1,2565,0.6,5-1-2565,0.6,1311,
5,1,2566,0.6,5-1-2566,0.6,1316,
5,1,2567,0.6,5-1-2567,0.6,1321,
5,1,2568,0.6,5-1-2568,0.6,1326,
5,1,2569,0.6,5-1-2569,0.6,1331,
5,1,2570,1,5-1-2570,1,1336,
5,1,2571,0.6,5-1-2571,0.6,1341,
5,1,2572,0.6,5-1-2572,0.6,1346,
5,1,2573,0.4,5-1-2573,0.4,1351,
5,1,2574,0.4,5-1-2574,0.4,1356,
5,1,2575,0.6,5-1-2575,0.6,1361,
5,1,2576,0.8,5-1-2576,0.8,1366,
5,1,2577,0.6,5-1-2577,0.6,1371,
1,2,2000,0.6,1-2-2000,0.6,1372,
1,2,2001,0.2,1-2-2001,0.2,1377,
1,2,2002,0.2,1-2-2002,0.2,1382,
1,2,2003,0.2,1-2-2003,0.2,1387,
1,2,2004,0.2,1-2-2004,0.2,1392,
1,2,2005,0,1-2-2005,0,1397,
1,2,2006,0.4,1-2-2006,0.4,1402,
1,2,2007,0.4,1-2-2007,0.4,1407,
1,2,2008,0.4,1-2-2008,0.4,1412,
1,2,2009,0.4,1-2-2009,0.4,1417,
1,2,2010,0.4,1-2-2010,0.4,1422,
1,2,2011,0.4,1-2-2011,0.4,1427,
1,2,2012,0.4,1-2-2012,0.4,1432,
1,2,2013,0.4,1-2-2013,0.4,1437,
1,2,2014,0,1-2-2014,0,1442,
1,2,2015,0,1-2-2015,0,1447,
1,2,2016,0.8,1-2-2016,0.8,1452,
1,2,2017,0.4,1-2-2017,0.4,1457,
1,2,2018,0.4,1-2-2018,0.4,1462,
1,2,2019,0.4,1-2-2019,0.4,1467,
1,2,2020,0.2,1-2-2020,0.2,1472,
1,2,2021,0.4,1-2-2021,0.4,1477,
1,2,2022,0.2,1-2-2022,0.2,1482,
1,2,2023,0.2,1-2-2023,0.2,1487,
1,2,2024,0,1-2-2024,0,1492,
1,2,2025,0,1-2-2025,0,1497,
1,2,2026,0,1-2-2026,0,1502,
1,2,2027,0.4,1-2-2027,0.4,1507,
1,2,2028,0.2,1-2-2028,0.2,1512,
1,2,2029,0.2,1-2-2029,0.2,1517,
1,2,2030,0,1-2-2030,0,1522,
1,2,2031,0.2,1-2-2031,0.2,1527,
1,2,2032,0,1-2-2032,0,1532,
1,2,2033,0,1-2-2033,0,1537,
1,2,2034,0.2,1-2-2034,0.2,1542,
1,2,2035,0.4,1-2-2035,0.4,1547,
1,2,2037,0,1-2-2037,0,1552,
1,2,2038,0,1-2-2038,0,#N/A,1
1,2,2039,0,1-2-2039,0,#N/A,1
1,2,2040,0,1-2-2040,0,1557,
1,2,2041,0.4,1-2-2041,0.4,1562,
1,2,2042,0.2,1-2-2042,0.2,1567,
1,2,2043,0,1-2-2043,0,1572,
1,2,2044,1,1-2-2044,1,1577,
1,2,2050,0.2,1-2-2050,0.2,1582,
1,2,2051,0.2,1-2-2051,0.2,1587,
1,2,2052,0.2,1-2-2052,0.2,1592,
1,2,2053,0,1-2-2053,0,1597,
1,2,2054,0.4,1-2-2054,0.4,1602,
1,2,2055,0.4,1-2-2055,0.4,1607,
1,2,2056,0,1-2-2056,0,1612,
1,2,2057,0.2,1-2-2057,0.2,1617,
1,2,2058,0.6,1-2-2058,0.6,1622,
1,2,2059,0.2,1-2-2059,0.2,1627,
1,2,2060,0,1-2-2060,0,1632,
1,2,2061,0.4,1-2-2061,0.4,1637,
1,2,2064,0.2,1-2-2064,0.2,1642,
1,2,2065,0.4,1-2-2065,0.4,1647,
1,2,2066,0.2,1-2-2066,0.2,1652,
1,2,2077,0,1-2-2077,0,1657,
1,2,2078,0.6,1-2-2078,0.6,1662,
1,2,2079,0.4,1-2-2079,0.4,1667,
1,2,2080,0.4,1-2-2080,0.4,1672,
1,2,2081,0,1-2-2081,0,1677,
1,2,2082,0.4,1-2-2082,0.4,1682,
1,2,2083,0,1-2-2083,0,1687,
1,2,2084,0,1-2-2084,0,1692,
1,2,2085,0.4,1-2-2085,0.4,1697,
1,2,2086,0.2,1-2-2086,0.2,1702,
1,2,2087,0,1-2-2087,0,1707,
1,2,2088,0,1-2-2088,0,1712,
1,2,2089,1,1-2-2089,1,1717,
1,2,2090,0.2,1-2-2090,0.2,1722,
1,2,2091,0.5,1-2-2091,0.5,1727,
1,2,2092,0.5,1-2-2092,0.5,1732,
1,2,2093,0.5,1-2-2093,0.5,1737,
1,2,2094,0.5,1-2-2094,0.5,1742,
1,2,2095,0.2,1-2-2095,0.2,1747,
1,2,2096,0.2,1-2-2096,0.2,1752,
1,2,2097,0.2,1-2-2097,0.2,1757,
1,2,2098,0.6,1-2-2098,0.6,1762,
1,2,2099,0,1-2-2099,0,1767,
1,2,2100,0.2,1-2-2100,0.2,1772,
1,2,2101,0,1-2-2101,0,1777,
1,2,2102,0.4,1-2-2102,0.4,1782,
1,2,2103,0.1,1-2-2103,0.1,1787,
1,2,2104,0.1,1-2-2104,0.1,1792,
1,2,2105,0.6,1-2-2105,0.6,1797,
1,2,2106,1,1-2-2106,1,1802,
1,2,2107,0.6,1-2-2107,0.6,1807,
1,2,2108,0.6,1-2-2108,0.6,1812,
1,2,2109,0.2,1-2-2109,0.2,1817,
1,2,2110,0.6,1-2-2110,0.6,1822,
1,2,2111,0.2,1-2-2111,0.2,1827,
1,2,2112,0,1-2-2112,0,1832,
1,2,2113,0,1-2-2113,0,1837,
1,2,2114,0.6,1-2-2114,0.6,1842,
1,2,2115,0,1-2-2115,0,1847,
1,2,2116,0.2,1-2-2116,0.2,1852,
1,2,2117,0,1-2-2117,0,1857,
1,2,2118,0.2,1-2-2118,0.2,1862,
1,2,2119,0,1-2-2119,0,1867,
1,2,2120,0,1-2-2120,0,1872,
1,2,2121,0.6,1-2-2121,0.6,1877,
1,2,2122,0,1-2-2122,0,1882,
1,2,2123,0.6,1-2-2123,0.6,1887,
1,2,2124,0.2,1-2-2124,0.2,1892,
1,2,2125,0.2,1-2-2125,0.2,1897,
1,2,2126,0,1-2-2126,0,1902,
1,2,2127,0,1-2-2127,0,1907,
1,2,2128,0.2,1-2-2128,0.2,1912,
1,2,2129,0.4,1-2-2129,0.4,1917,
1,2,2130,0.1,1-2-2130,0.1,1922,
1,2,2131,0.4,1-2-2131,0.4,1927,
1,2,2132,0.6,1-2-2132,0.6,1932,
1,2,2133,0.6,1-2-2133,0.6,1937,
1,2,2134,0.4,1-2-2134,0.4,1942,
1,2,2135,0.2,1-2-2135,0.2,1947,
1,2,2136,0.2,1-2-2136,0.2,1952,
1,2,2137,0.4,1-2-2137,0.4,1957,
1,2,2138,0,1-2-2138,0,1962,
1,2,2139,0,1-2-2139,0,1967,
1,2,2140,0,1-2-2140,0,1972,
1,2,2141,0,1-2-2141,0,1977,
1,2,2142,0.8,1-2-2142,0.8,1982,
1,2,2143,0.4,1-2-2143,0.4,1987,
1,2,2144,0.4,1-2-2144,0.4,1992,
1,2,2145,0.2,1-2-2145,0.2,1997,
1,2,2146,0.1,1-2-2146,0.1,2002,
1,2,2147,0.4,1-2-2147,0.4,2007,
1,2,2148,1,1-2-2148,1,2012,
1,2,2214,0.6,1-2-2214,0.6,2017,
1,2,2215,0.6,1-2-2215,0.6,2022,
1,2,2216,0,1-2-2216,0,2027,
1,2,2217,0.6,1-2-2217,0.6,2032,
1,2,2218,0.6,1-2-2218,0.6,2037,
1,2,2219,0.6,1-2-2219,0.6,2042,
1,2,2220,0.6,1-2-2220,0.6,2047,
1,2,2221,0.1,1-2-2221,0.1,2052,
1,2,2222,0.6,1-2-2222,0.6,2057,
1,2,2223,0.2,1-2-2223,0.2,2062,
1,2,2224,0.1,1-2-2224,0.1,2067,
1,2,2225,0.1,1-2-2225,0.1,2072,
1,2,2226,0.4,1-2-2226,0.4,2077,
1,2,2230,0.8,1-2-2230,0.8,2082,
1,2,2578,0.4,1-2-2578,0.4,2087,
1,2,2579,1,1-2-2579,1,2092,
1,2,2580,0.4,1-2-2580,0.4,2097,
1,2,2581,0.6,1-2-2581,0.6,2102,
1,2,2582,0.6,1-2-2582,0.6,2107,
1,2,2583,0.4,1-2-2583,0.4,2112,
1,2,2584,0.6,1-2-2584,0.6,2117,
1,2,2585,0.6,1-2-2585,0.6,2122,
1,2,2586,0.4,1-2-2586,0.4,2127,
1,2,2587,0.8,1-2-2587,0.8,2132,
1,2,2588,0.8,1-2-2588,0.8,2137,
1,2,2589,0.8,1-2-2589,0.8,2142,
1,2,2590,0.2,1-2-2590,0.2,2147,
1,2,2591,0.2,1-2-2591,0.2,2152,
1,2,2592,0.2,1-2-2592,0.2,2157,
1,2,2593,0.6,1-2-2593,0.6,2162,
1,2,2594,0.2,1-2-2594,0.2,2167,
1,2,2595,0.2,1-2-2595,0.2,2172,
1,2,2596,0.4,1-2-2596,0.4,2177,
1,2,2597,0.2,1-2-2597,0.2,2182,
1,2,2598,0.2,1-2-2598,0.2,2187,
1,2,2599,0.2,1-2-2599,0.2,2192,
1,2,2600,0.2,1-2-2600,0.2,2197,
1,2,2601,0.2,1-2-2601,0.2,2202,
1,2,2602,0.4,1-2-2602,0.4,2207,
1,2,2603,0.4,1-2-2603,0.4,2212,
1,2,2604,0.2,1-2-2604,0.2,2217,
1,2,2605,0.2,1-2-2605,0.2,2222,
1,2,2606,0.6,1-2-2606,0.6,2227,
1,2,2607,0.2,1-2-2607,0.2,2232,
1,2,2608,0.8,1-2-2608,0.8,2237,
1,2,2609,0.2,1-2-2609,0.2,2242,
1,2,2610,0.2,1-2-2610,0.2,2247,
1,2,2611,0.2,1-2-2611,0.2,2252,
1,2,2612,0.6,1-2-2612,0.6,2257,
1,2,2613,0.2,1-2-2613,0.2,2262,
1,2,2614,0.6,1-2-2614,0.6,2267,
1,2,2615,0.4,1-2-2615,0.4,2272,
1,2,2616,0.4,1-2-2616,0.4,2277,
1,2,2617,0.4,1-2-2617,0.4,2282,
1,2,2618,0.4,1-2-2618,0.4,2287,
1,2,2619,0.4,1-2-2619,0.4,2292,
1,2,2620,0.6,1-2-2620,0.6,2297,
1,2,2621,1,1-2-2621,1,2302,
1,2,2622,0.4,1-2-2622,0.4,2307,
1,2,2623,0.6,1-2-2623,0.6,2312,
1,2,2624,0.4,1-2-2624,0.4,2317,
1,2,2625,0.4,1-2-2625,0.4,2322,
1,2,2626,0.6,1-2-2626,0.6,2327,
1,2,2627,0.6,1-2-2627,0.6,2332,
1,2,2628,0.2,1-2-2628,0.2,2337,
1,2,2629,0.4,1-2-2629,0.4,2342,
1,2,2630,0.4,1-2-2630,0.4,2347,
1,2,2631,0.4,1-2-2631,0.4,2352,
1,2,2632,1,1-2-2632,1,2357,
1,2,2633,0.4,1-2-2633,0.4,2362,
1,2,2634,0.2,1-2-2634,0.2,2367,
1,2,2635,0.2,1-2-2635,0.2,2372,
1,2,2636,0.2,1-2-2636,0.2,2377,
1,2,2637,0.2,1-2-2637,0.2,2382,
1,2,2638,0.8,1-2-2638,0.8,2387,
1,2,2639,0.4,1-2-2639,0.4,2392,
1,2,2640,0.8,1-2-2640,0.8,2397,
1,2,2641,0.2,1-2-2641,0.2,2402,
1,2,2642,0.4,1-2-2642,0.4,2407,
1,2,2643,0.4,1-2-2643,0.4,2412,
1,2,2644,0.4,1-2-2644,0.4,2417,
1,2,2645,0.2,1-2-2645,0.2,2422,
1,2,2646,0.2,1-2-2646,0.2,2427,
1,2,2647,0.2,1-2-2647,0.2,2432,
1,2,2648,0.4,1-2-2648,0.4,2437,
1,2,2649,0.2,1-2-2649,0.2,2442,
1,2,2650,0.2,1-2-2650,0.2,2447,
1,2,2651,0.4,1-2-2651,0.4,2452,
1,2,2652,0.4,1-2-2652,0.4,2457,
1,2,2653,0.2,1-2-2653,0.2,2462,
1,2,2654,0.2,1-2-2654,0.2,2467,
1,2,2655,0.2,1-2-2655,0.2,2472,
1,2,2656,0.2,1-2-2656,0.2,2477,
1,2,2657,0.2,1-2-2657,0.2,2482,
1,2,2658,0.6,1-2-2658,0.6,2487,
1,2,2659,0.2,1-2-2659,0.2,2492,
2,2,2000,1,2-2-2000,1,1373,
2,2,2001,1,2-2-2001,1,1378,
2,2,2002,1,2-2-2002,1,1383,
2,2,2003,0.8,2-2-2003,0.8,1388,
2,2,2004,0.8,2-2-2004,0.8,1393,
2,2,2005,0.8,2-2-2005,0.8,1398,
2,2,2006,1,2-2-2006,1,1403,
2,2,2007,1,2-2-2007,1,1408,
2,2,2008,1,2-2-2008,1,1413,
2,2,2009,0.8,2-2-2009,0.8,1418,
2,2,2010,1,2-2-2010,1,1423,
2,2,2011,1,2-2-2011,1,1428,
2,2,2012,0.8,2-2-2012,0.8,1433,
2,2,2013,1,2-2-2013,1,1438,
2,2,2014,0.8,2-2-2014,0.8,1443,
2,2,2015,1,2-2-2015,1,1448,
2,2,2016,1,2-2-2016,1,1453,
2,2,2017,0.8,2-2-2017,0.8,1458,
2,2,2018,1,2-2-2018,1,1463,
2,2,2019,1,2-2-2019,1,1468,
2,2,2020,0.8,2-2-2020,0.8,1473,
2,2,2021,1,2-2-2021,1,1478,
2,2,2022,0.8,2-2-2022,0.8,1483,
2,2,2023,1,2-2-2023,1,1488,
2,2,2024,1,2-2-2024,1,1493,
2,2,2025,1,2-2-2025,1,1498,
2,2,2026,1,2-2-2026,1,1503,
2,2,2027,1,2-2-2027,1,1508,
2,2,2028,1,2-2-2028,1,1513,
2,2,2029,1,2-2-2029,1,1518,
2,2,2030,1,2-2-2030,1,1523,
2,2,2031,1,2-2-2031,1,1528,
2,2,2032,0.8,2-2-2032,0.8,1533,
2,2,2033,1,2-2-2033,1,1538,
2,2,2034,1,2-2-2034,1,1543,
2,2,2035,1,2-2-2035,1,1548,
2,2,2037,1,2-2-2037,1,1553,
2,2,2038,0.8,2-2-2038,0.8,#N/A,1
2,2,2039,1,2-2-2039,1,#N/A,1
2,2,2040,0.8,2-2-2040,0.8,1558,
2,2,2041,0.8,2-2-2041,0.8,1563,
2,2,2042,0.8,2-2-2042,0.8,1568,
2,2,2043,0.6,2-2-2043,0.6,1573,
2,2,2044,1,2-2-2044,1,1578,
2,2,2050,1,2-2-2050,1,1583,
2,2,2051,1,2-2-2051,1,1588,
2,2,2052,1,2-2-2052,1,1593,
2,2,2053,1,2-2-2053,1,1598,
2,2,2054,1,2-2-2054,1,1603,
2,2,2055,1,2-2-2055,1,1608,
2,2,2056,0.6,2-2-2056,0.6,1613,
2,2,2057,1,2-2-2057,1,1618,
2,2,2058,0.8,2-2-2058,0.8,1623,
2,2,2059,0.8,2-2-2059,0.8,1628,
2,2,2060,0.8,2-2-2060,0.8,1633,
2,2,2061,1,2-2-2061,1,1638,
2,2,2064,0.8,2-2-2064,0.8,1643,
2,2,2065,1,2-2-2065,1,1648,
2,2,2066,1,2-2-2066,1,1653,
2,2,2077,0.8,2-2-2077,0.8,1658,
2,2,2078,1,2-2-2078,1,1663,
2,2,2079,1,2-2-2079,1,1668,
2,2,2080,1,2-2-2080,1,1673,
2,2,2081,0.6,2-2-2081,0.6,1678,
2,2,2082,1,2-2-2082,1,1683,
2,2,2083,0.8,2-2-2083,0.8,1688,
2,2,2084,0,2-2-2084,0,1693,
2,2,2085,1,2-2-2085,1,1698,
2,2,2086,1,2-2-2086,1,1703,
2,2,2087,0.8,2-2-2087,0.8,1708,
2,2,2088,0.6,2-2-2088,0.6,1713,
2,2,2089,1,2-2-2089,1,1718,
2,2,2090,0.8,2-2-2090,0.8,1723,
2,2,2091,1,2-2-2091,1,1728,
2,2,2092,1,2-2-2092,1,1733,
2,2,2093,1,2-2-2093,1,1738,
2,2,2094,1,2-2-2094,1,1743,
2,2,2095,0.8,2-2-2095,0.8,1748,
2,2,2096,0.8,2-2-2096,0.8,1753,
2,2,2097,1,2-2-2097,1,1758,
2,2,2098,1,2-2-2098,1,1763,
2,2,2099,0.4,2-2-2099,0.4,1768,
2,2,2100,0.9,2-2-2100,0.9,1773,
2,2,2101,0.6,2-2-2101,0.6,1778,
2,2,2102,0.8,2-2-2102,0.8,1783,
